X,Y,X_U,Y_U
3,178,0,0
3.1,161,0,0
3.2,134,0,0
3.3,129,0,0
3.4,118,0,0
3.5,102,0,0
3.6,98,0,0
3.7,90,0,0
3.8,69,0,0
3.9,64,0,0
4,71,0,0
4.1,85,0,0
4.2,121,0,0
4.3,136,0,0
4.4,145,0,0
4.5,159,0,0
4.6,153,0,0
4.7,176,0,0
4.8,179,0,0
4.9,214,0,0
5,209,0,0
5.1,196,0,0
5.2,207,0,0
5.3,214,0,0
5.4,209,0,0
5.5,212,0,0
5.6,214,0,0
5.7,206,0,0
5.8,222,0,0
5.9,224,0,0
6,218,0,0
6.1,228,0,0
6.2,224,0,0
6.3,302,0,0
6.4,521,0,0
6.5,608,0,0
6.6,294,0,0
6.7,241,0,0
6.8,236,0,0
6.9,274,0,0
7,266,0,0
7.1,366,0,0
7.2,1449,0,0
7.3,1993,0,0
7.4,571,0,0
7.5,290,0,0
7.6,241,0,0
7.7,256,0,0
7.8,248,0,0
7.9,243,0,0
8,252,0,0
8.1,262,0,0
8.2,252,0,0
8.3,263,0,0
8.4,241,0,0
8.5,253,0,0
8.6,256,0,0
8.7,287,0,0
8.8,249,0,0
8.9,242,0,0
9,263,0,0
9.1,240,0,0
9.2,249,0,0
9.3,254,0,0
9.4,247,0,0
9.5,228,0,0
9.6,223,0,0
9.7,213,0,0
9.8,219,0,0
9.9,221,0,0
10,230,0,0
10.1,203,0,0
10.2,216,0,0
10.3,208,0,0
10.4,214,0,0
10.5,211,0,0
10.6,208,0,0
10.7,206,0,0
10.8,207,0,0
10.9,183,0,0
11,198,0,0
11.1,195,0,0
11.2,186,0,0
11.3,196,0,0
11.4,191,0,0
11.5,201,0,0
11.6,174,0,0
11.7,185,0,0
11.8,171,0,0
11.9,173,0,0
12,190,0,0
12.1,176,0,0
12.2,177,0,0
12.3,149,0,0
12.4,163,0,0
12.5,168,0,0
12.6,152,0,0
12.7,181,0,0
12.8,172,0,0
12.9,220,0,0
13,235,0,0
13.1,182,0,0
13.2,173,0,0
13.3,155,0,0
13.4,168,0,0
13.5,155,0,0
13.6,161,0,0
13.7,145,0,0
13.8,141,0,0
13.9,145,0,0
14,150,0,0
14.1,134,0,0
14.2,149,0,0
14.3,140,0,0
14.4,144,0,0
14.5,295,0,0
14.6,521,0,0
14.7,339,0,0
14.8,144,0,0
14.9,124,0,0
15,121,0,0
15.1,133,0,0
15.2,151,0,0
15.3,123,0,0
15.4,117,0,0
15.5,103,0,0
15.6,97,0,0
15.7,105,0,0
15.8,119,0,0
15.9,96,0,0
16,108,0,0
16.1,91,0,0
16.2,80,0,0
16.3,88,0,0
16.4,78,0,0
16.5,88,0,0
16.6,82,0,0
16.7,89,0,0
16.8,71,0,0
16.9,69,0,0
17,72,0,0
17.1,73,0,0
17.2,74,0,0
17.3,72,0,0
17.4,81,0,0
17.5,66,0,0
17.6,71,0,0
17.7,64,0,0
17.8,62,0,0
17.9,72,0,0
18,53,0,0
18.1,54,0,0
18.2,61,0,0
18.3,61,0,0
18.4,68,0,0
18.5,60,0,0
18.6,55,0,0
18.7,60,0,0
18.8,61,0,0
18.9,50,0,0
19,42,0,0
19.1,48,0,0
19.2,35,0,0
19.3,56,0,0
19.4,36,0,0
19.5,48,0,0
19.6,70,0,0
19.7,67,0,0
19.8,58,0,0
19.9,44,0,0
20,45,0,
,,,
