X,Y,X_U,Y_U
3,251,0,0
3.1,222,0,0
3.2,173,0,0
3.3,164,0,0
3.4,160,0,0
3.5,128,0,0
3.6,117,0,0
3.7,108,0,0
3.8,125,0,0
3.9,152,0,0
4,169,0,0
4.1,182,0,0
4.2,203,0,0
4.3,217,0,0
4.4,208,0,0
4.5,246,0,0
4.6,244,0,0
4.7,240,0,0
4.8,234,0,0
4.9,230,0,0
5,233,0,0
5.1,239,0,0
5.2,231,0,0
5.3,221,0,0
5.4,241,0,0
5.5,242,0,0
5.6,248,0,0
5.7,223,0,0
5.8,235,0,0
5.9,231,0,0
6,256,0,0
6.1,245,0,0
6.2,278,0,0
6.3,433,0,0
6.4,677,0,0
6.5,651,0,0
6.6,310,0,0
6.7,293,0,0
6.8,289,0,0
6.9,287,0,0
7,326,0,0
7.1,923,0,0
7.2,2379,0,0
7.3,1830,0,0
7.4,466,0,0
7.5,332,0,0
7.6,329,0,0
7.7,312,0,0
7.8,301,0,0
7.9,306,0,0
8,327,0,0
8.1,349,0,0
8.2,300,0,0
8.3,308,0,0
8.4,291,0,0
8.5,317,0,0
8.6,310,0,0
8.7,325,0,0
8.8,328,0,0
8.9,334,0,0
9,298,0,0
9.1,302,0,0
9.2,284,0,0
9.3,299,0,0
9.4,257,0,0
9.5,264,0,0
9.6,259,0,0
9.7,266,0,0
9.8,256,0,0
9.9,244,0,0
10,243,0,0
10.1,256,0,0
10.2,243,0,0
10.3,226,0,0
10.4,239,0,0
10.5,218,0,0
10.6,241,0,0
10.7,224,0,0
10.8,236,0,0
10.9,247,0,0
11,215,0,0
11.1,218,0,0
11.2,215,0,0
11.3,203,0,0
11.4,201,0,0
11.5,198,0,0
11.6,203,0,0
11.7,222,0,0
11.8,194,0,0
11.9,189,0,0
12,201,0,0
12.1,199,0,0
12.2,179,0,0
12.3,182,0,0
12.4,190,0,0
12.5,181,0,0
12.6,173,0,0
12.7,208,0,0
12.8,212,0,0
12.9,293,0,0
13,268,0,0
13.1,203,0,0
13.2,213,0,0
13.3,188,0,0
13.4,198,0,0
13.5,186,0,0
13.6,177,0,0
13.7,163,0,0
13.8,159,0,0
13.9,169,0,0
14,168,0,0
14.1,167,0,0
14.2,159,0,0
14.3,159,0,0
14.4,241,0,0
14.5,654,0,0
14.6,722,0,0
14.7,341,0,0
14.8,172,0,0
14.9,150,0,0
15,159,0,0
15.1,164,0,0
15.2,165,0,0
15.3,142,0,0
15.4,124,0,0
15.5,128,0,0
15.6,118,0,0
15.7,121,0,0
15.8,130,0,0
15.9,129,0,0
16,121,0,0
16.1,104,0,0
16.2,102,0,0
16.3,107,0,0
16.4,104,0,0
16.5,94,0,0
16.6,105,0,0
16.7,99,0,0
16.8,92,0,0
16.9,102,0,0
17,93,0,0
17.1,86,0,0
17.2,87,0,0
17.3,87,0,0
17.4,84,0,0
17.5,85,0,0
17.6,72,0,0
17.7,81,0,0
17.8,76,0,0
17.9,65,0,0
18,65,0,0
18.1,70,0,0
18.2,72,0,0
18.3,62,0,0
18.4,63,0,0
18.5,76,0,0
18.6,63,0,0
18.7,65,0,0
18.8,58,0,0
18.9,56,0,0
19,68,0,0
19.1,62,0,0
19.2,47,0,0
19.3,63,0,0
19.4,60,0,0
19.5,74,0,0
19.6,84,0,0
19.7,84,0,0
19.8,51,0,0
19.9,58,0,0
20,44,0,
,,,
