X,Y,X_U,Y_U
3,0,0,0
3.1,0,0,0
3.2,0,0,0
3.3,0,0,0
3.4,0,0,0
3.5,0,0,0
3.6,0,0,0
3.7,0,0,0
3.8,0,0,0
3.9,0,0,0
4,7,0,0
4.1,2,0,0
4.2,1,0,0
4.3,3,0,0
4.4,4,0,0
4.5,5,0,0
4.6,3,0,0
4.7,3,0,0
4.8,3,0,0
4.9,2,0,0
5,3,0,0
5.1,1,0,0
5.2,2,0,0
5.3,1,0,0
5.4,4,0,0
5.5,2,0,0
5.6,4,0,0
5.7,2,0,0
5.8,3,0,0
5.9,4,0,0
6,3,0,0
6.1,0,0,0
6.2,1,0,0
6.3,3,0,0
6.4,2,0,0
6.5,2,0,0
6.6,1,0,0
6.7,3,0,0
6.8,3,0,0
6.9,0,0,0
7,2,0,0
7.1,6,0,0
7.2,2,0,0
7.3,1,0,0
7.4,2,0,0
7.5,1,0,0
7.6,1,0,0
7.7,0,0,0
7.8,2,0,0
7.9,1,0,0
8,3,0,0
8.1,2,0,0
8.2,2,0,0
8.3,4,0,0
8.4,1,0,0
8.5,3,0,0
8.6,3,0,0
8.7,2,0,0
8.8,1,0,0
8.9,3,0,0
9,2,0,0
9.1,2,0,0
9.2,1,0,0
9.3,1,0,0
9.4,2,0,0
9.5,2,0,0
9.6,2,0,0
9.7,2,0,0
9.8,5,0,0
9.9,4,0,0
10,12,0,0
10.1,16,0,0
10.2,16,0,0
10.3,23,0,0
10.4,17,0,0
10.5,25,0,0
10.6,25,0,0
10.7,28,0,0
10.8,24,0,0
10.9,26,0,0
11,25,0,0
11.1,29,0,0
11.2,29,0,0
11.3,27,0,0
11.4,25,0,0
11.5,33,0,0
11.6,33,0,0
11.7,31,0,0
11.8,28,0,0
11.9,31,0,0
12,33,0,0
12.1,27,0,0
12.2,33,0,0
12.3,33,0,0
12.4,36,0,0
12.5,31,0,0
12.6,32,0,0
12.7,36,0,0
12.8,42,0,0
12.9,30,0,0
13,32,0,0
13.1,37,0,0
13.2,38,0,0
13.3,28,0,0
13.4,34,0,0
13.5,25,0,0
13.6,21,0,0
13.7,39,0,0
13.8,33,0,0
13.9,32,0,0
14,30,0,0
14.1,29,0,0
14.2,36,0,0
14.3,27,0,0
14.4,30,0,0
14.5,34,0,0
14.6,36,0,0
14.7,28,0,0
14.8,32,0,0
14.9,38,0,0
15,36,0,0
15.1,31,0,0
15.2,26,0,0
15.3,25,0,0
15.4,33,0,0
15.5,35,0,0
15.6,31,0,0
15.7,29,0,0
15.8,33,0,0
15.9,25,0,0
16,31,0,0
16.1,25,0,0
16.2,25,0,0
16.3,23,0,0
16.4,32,0,0
16.5,33,0,0
16.6,23,0,0
16.7,25,0,0
16.8,20,0,0
16.9,16,0,0
17,23,0,0
17.1,19,0,0
17.2,21,0,0
17.3,19,0,0
17.4,15,0,0
17.5,11,0,0
17.6,18,0,0
17.7,10,0,0
17.8,14,0,0
17.9,17,0,0
18,12,0,0
18.1,14,0,0
18.2,14,0,0
18.3,10,0,0
18.4,12,0,0
18.5,11,0,0
18.6,6,0,0
18.7,14,0,0
18.8,10,0,0
18.9,13,0,0
19,7,0,0
19.1,7,0,0
19.2,10,0,0
19.3,7,0,0
19.4,8,0,0
19.5,7,0,0
19.6,8,0,0
19.7,7,0,0
19.8,7,0,0
19.9,8,0,0
20,10,0,
