X,Y,X_U,Y_U
3,0,0,0
3.1,0,0,0
3.2,0,0,0
3.3,0,0,0
3.4,0,0,0
3.5,0,0,0
3.6,0,0,0
3.7,0,0,0
3.8,0,0,0
3.9,0,0,0
4,8,0,0
4.1,8,0,0
4.2,8,0,0
4.3,11,0,0
4.4,9,0,0
4.5,13,0,0
4.6,9,0,0
4.7,10,0,0
4.8,10,0,0
4.9,10,0,0
5,7,0,0
5.1,9,0,0
5.2,10,0,0
5.3,13,0,0
5.4,15,0,0
5.5,24,0,0
5.6,28,0,0
5.7,41,0,0
5.8,41,0,0
5.9,51,0,0
6,66,0,0
6.1,85,0,0
6.2,80,0,0
6.3,74,0,0
6.4,84,0,0
6.5,80,0,0
6.6,100,0,0
6.7,85,0,0
6.8,100,0,0
6.9,234,0,0
7,143,0,0
7.1,104,0,0
7.2,100,0,0
7.3,107,0,0
7.4,105,0,0
7.5,110,0,0
7.6,112,0,0
7.7,105,0,0
7.8,118,0,0
7.9,118,0,0
8,112,0,0
8.1,121,0,0
8.2,99,0,0
8.3,117,0,0
8.4,115,0,0
8.5,113,0,0
8.6,106,0,0
8.7,121,0,0
8.8,114,0,0
8.9,122,0,0
9,134,0,0
9.1,106,0,0
9.2,92,0,0
9.3,98,0,0
9.4,101,0,0
9.5,98,0,0
9.6,95,0,0
9.7,85,0,0
9.8,99,0,0
9.9,96,0,0
10,84,0,0
10.1,96,0,0
10.2,95,0,0
10.3,93,0,0
10.4,79,0,0
10.5,97,0,0
10.6,98,0,0
10.7,100,0,0
10.8,92,0,0
10.9,96,0,0
11,82,0,0
11.1,86,0,0
11.2,88,0,0
11.3,82,0,0
11.4,87,0,0
11.5,84,0,0
11.6,87,0,0
11.7,79,0,0
11.8,80,0,0
11.9,81,0,0
12,81,0,0
12.1,75,0,0
12.2,80,0,0
12.3,61,0,0
12.4,83,0,0
12.5,85,0,0
12.6,76,0,0
12.7,74,0,0
12.8,80,0,0
12.9,85,0,0
13,90,0,0
13.1,81,0,0
13.2,79,0,0
13.3,89,0,0
13.4,73,0,0
13.5,89,0,0
13.6,83,0,0
13.7,69,0,0
13.8,74,0,0
13.9,65,0,0
14,75,0,0
14.1,73,0,0
14.2,90,0,0
14.3,73,0,0
14.4,78,0,0
14.5,57,0,0
14.6,63,0,0
14.7,62,0,0
14.8,73,0,0
14.9,72,0,0
15,70,0,0
15.1,43,0,0
15.2,57,0,0
15.3,53,0,0
15.4,52,0,0
15.5,60,0,0
15.6,55,0,0
15.7,47,0,0
15.8,52,0,0
15.9,47,0,0
16,38,0,0
16.1,37,0,0
16.2,39,0,0
16.3,42,0,0
16.4,35,0,0
16.5,30,0,0
16.6,39,0,0
16.7,42,0,0
16.8,37,0,0
16.9,34,0,0
17,38,0,0
17.1,33,0,0
17.2,32,0,0
17.3,26,0,0
17.4,29,0,0
17.5,25,0,0
17.6,31,0,0
17.7,30,0,0
17.8,25,0,0
17.9,28,0,0
18,26,0,0
18.1,25,0,0
18.2,29,0,0
18.3,23,0,0
18.4,23,0,0
18.5,28,0,0
18.6,23,0,0
18.7,25,0,0
18.8,19,0,0
18.9,22,0,0
19,20,0,0
19.1,15,0,0
19.2,19,0,0
19.3,18,0,0
19.4,17,0,0
19.5,18,0,0
19.6,14,0,0
19.7,20,0,0
19.8,15,0,0
19.9,18,0,0
20,17,0,
,,,
