X,Y,X_U,Y_U
E_A#3 / keV,N_A#3,,
1123.4,0,0,0
1124.4,0,0,0
1125.3,0,0,0
1126.2,25,0,0
1127.2,56,0,0
1128.1,46,0,0
1129,57,0,0
1130,63,0,0
1130.9,83,0,0
1131.8,83,0,0
1132.8,68,0,0
1133.7,82,0,0
1134.7,75,0,0
1135.6,101,0,0
1136.5,91,0,0
1137.5,81,0,0
1138.4,107,0,0
1139.3,117,0,0
1140.3,103,0,0
1141.2,122,0,0
1142.1,108,0,0
1143.1,128,0,0
1144,127,0,0
1144.9,160,0,0
1145.9,157,0,0
1146.8,126,0,0
1147.7,153,0,0
1148.7,170,0,0
1149.6,181,0,0
1150.6,190,0,0
1151.5,209,0,0
1152.4,235,0,0
1153.4,216,0,0
1154.3,297,0,0
1155.2,289,0,0
1156.2,279,0,0
1157.1,260,0,0
1158,272,0,0
1159,221,0,0
1159.9,235,0,0
1160.8,235,0,0
1161.8,218,0,0
1162.7,242,0,0
1163.6,187,0,0
1164.6,189,0,0
1165.5,230,0,0
1166.5,189,0,0
1167.4,204,0,0
1168.3,177,0,0
1169.3,209,0,0
1170.2,223,0,0
1171.1,198,0,0
1172.1,232,0,0
1173,200,0,0
1173.9,203,0,0
1174.9,176,0,0
1175.8,188,0,0
1176.7,185,0,0
1177.7,194,0,0
1178.6,194,0,0
1179.5,197,0,0
1180.5,186,0,0
1181.4,180,0,0
1182.4,188,0,0
1183.3,154,0,0
1184.2,180,0,0
1185.2,178,0,0
1186.1,176,0,0
1187,175,0,0
1188,180,0,0
1188.9,170,0,0
1189.8,173,0,0
1190.8,184,0,0
1191.7,188,0,0
1192.6,157,0,0
1193.6,158,0,0
1194.5,168,0,0
1195.4,180,0,0
1196.4,177,0,0
1197.3,184,0,0
1198.3,183,0,0
1199.2,168,0,0
1200.1,184,0,0
1201.1,156,0,0
1202,156,0,0
1202.9,170,0,0
1203.9,152,0,0
1204.8,177,0,0
1205.7,169,0,0
1206.7,173,0,0
1207.6,152,0,0
1208.5,131,0,0
1209.5,163,0,0
1210.4,148,0,0
1211.3,146,0,0
1212.3,128,0,0
1213.2,143,0,0
1214.2,134,0,0
1215.1,136,0,0
1216,150,0,0
1217,139,0,0
1217.9,127,0,0
1218.8,127,0,0
1219.8,133,0,0
1220.7,126,0,0
1221.6,136,0,0
1222.6,129,0,0
1223.5,120,0,0
1224.4,109,0,0
1225.4,110,0,0
1226.3,137,0,0
1227.2,128,0,0
1228.2,114,0,0
1229.1,143,0,0
1230.1,120,0,0
1231,130,0,0
1231.9,134,0,0
1232.9,119,0,0
1233.8,122,0,0
1234.7,103,0,0
1235.7,124,0,0
1236.6,120,0,0
1237.5,105,0,0
1238.5,112,0,0
1239.4,112,0,0
1240.3,126,0,0
1241.3,117,0,0
1242.2,116,0,0
1243.1,110,0,0
1244.1,114,0,0
1245,102,0,0
1246,117,0,0
1246.9,104,0,0
1247.8,106,0,0
1248.8,102,0,0
1249.7,93,0,0
1250.6,76,0,0
1251.6,87,0,0
1252.5,100,0,0
1253.4,97,0,0
1254.4,94,0,0
1255.3,108,0,0
1256.2,113,0,0
1257.2,103,0,0
1258.1,98,0,0
1259,91,0,0
1260,100,0,0
1260.9,109,0,0
1261.9,86,0,0
1262.8,110,0,0
1263.7,94,0,0
1264.7,87,0,0
1265.6,103,0,0
1266.5,96,0,0
1267.5,84,0,0
1268.4,90,0,0
1269.3,80,0,0
1270.3,91,0,0
1271.2,98,0,0
1272.1,86,0,0
1273.1,97,0,0
1274,93,0,0
1274.9,93,0,0
1275.9,87,0,0
1276.8,82,0,0
1277.8,77,0,0
1278.7,95,0,0
1279.6,83,0,0
1280.6,83,0,0
1281.5,82,0,0
1282.4,78,0,0
1283.4,79,0,0
1284.3,84,0,0
1285.2,73,0,0
1286.2,90,0,0
1287.1,96,0,0
1288,75,0,0
1289,97,0,0
1289.9,70,0,0
1290.8,72,0,0
1291.8,88,0,0
1292.7,79,0,0
1293.7,81,0,0
1294.6,72,0,0
1295.5,61,0,0
1296.5,81,0,0
1297.4,72,0,0
1298.3,74,0,0
1299.3,71,0,0
1300.2,72,0,0
1301.1,63,0,0
1302.1,64,0,0
1303,74,0,0
1303.9,73,0,0
1304.9,57,0,0
1305.8,77,0,0
1306.7,53,0,0
1307.7,75,0,0
1308.6,73,0,0
1309.6,60,0,0
1310.5,80,0,0
1311.4,70,0,0
1312.4,74,0,0
1313.3,76,0,0
1314.2,70,0,0
1315.2,60,0,0
