X,Y,X_U,Y_U
E_A#2 / keV,N_A#2,,
1123.4,0,0,0
1124.4,0,0,0
1125.3,0,0,0
1126.2,25,0,0
1127.2,48,0,0
1128.1,55,0,0
1129,72,0,0
1130,53,0,0
1130.9,67,0,0
1131.8,90,0,0
1132.8,78,0,0
1133.7,74,0,0
1134.7,94,0,0
1135.6,104,0,0
1136.5,90,0,0
1137.5,93,0,0
1138.4,94,0,0
1139.3,112,0,0
1140.3,102,0,0
1141.2,119,0,0
1142.1,126,0,0
1143.1,124,0,0
1144,124,0,0
1144.9,146,0,0
1145.9,143,0,0
1146.8,144,0,0
1147.7,170,0,0
1148.7,155,0,0
1149.6,176,0,0
1150.6,195,0,0
1151.5,208,0,0
1152.4,252,0,0
1153.4,252,0,0
1154.3,266,0,0
1155.2,295,0,0
1156.2,298,0,0
1157.1,294,0,0
1158,252,0,0
1159,249,0,0
1159.9,244,0,0
1160.8,253,0,0
1161.8,220,0,0
1162.7,211,0,0
1163.6,193,0,0
1164.6,200,0,0
1165.5,217,0,0
1166.5,207,0,0
1167.4,212,0,0
1168.3,237,0,0
1169.3,212,0,0
1170.2,198,0,0
1171.1,199,0,0
1172.1,212,0,0
1173,200,0,0
1173.9,194,0,0
1174.9,194,0,0
1175.8,218,0,0
1176.7,199,0,0
1177.7,214,0,0
1178.6,184,0,0
1179.5,207,0,0
1180.5,195,0,0
1181.4,177,0,0
1182.4,179,0,0
1183.3,190,0,0
1184.2,192,0,0
1185.2,182,0,0
1186.1,211,0,0
1187,156,0,0
1188,182,0,0
1188.9,153,0,0
1189.8,176,0,0
1190.8,176,0,0
1191.7,173,0,0
1192.6,193,0,0
1193.6,198,0,0
1194.5,188,0,0
1195.4,163,0,0
1196.4,181,0,0
1197.3,181,0,0
1198.3,159,0,0
1199.2,190,0,0
1200.1,180,0,0
1201.1,170,0,0
1202,168,0,0
1202.9,178,0,0
1203.9,165,0,0
1204.8,197,0,0
1205.7,174,0,0
1206.7,165,0,0
1207.6,173,0,0
1208.5,182,0,0
1209.5,186,0,0
1210.4,169,0,0
1211.3,154,0,0
1212.3,144,0,0
1213.2,147,0,0
1214.2,160,0,0
1215.1,159,0,0
1216,110,0,0
1217,170,0,0
1217.9,128,0,0
1218.8,137,0,0
1219.8,134,0,0
1220.7,135,0,0
1221.6,141,0,0
1222.6,146,0,0
1223.5,126,0,0
1224.4,131,0,0
1225.4,124,0,0
1226.3,121,0,0
1227.2,117,0,0
1228.2,118,0,0
1229.1,118,0,0
1230.1,112,0,0
1231,122,0,0
1231.9,128,0,0
1232.9,107,0,0
1233.8,125,0,0
1234.7,108,0,0
1235.7,127,0,0
1236.6,110,0,0
1237.5,103,0,0
1238.5,126,0,0
1239.4,111,0,0
1240.3,113,0,0
1241.3,127,0,0
1242.2,96,0,0
1243.1,108,0,0
1244.1,99,0,0
1245,105,0,0
1246,97,0,0
1246.9,87,0,0
1247.8,129,0,0
1248.8,86,0,0
1249.7,114,0,0
1250.6,115,0,0
1251.6,107,0,0
1252.5,121,0,0
1253.4,79,0,0
1254.4,103,0,0
1255.3,98,0,0
1256.2,96,0,0
1257.2,105,0,0
1258.1,87,0,0
1259,89,0,0
1260,93,0,0
1260.9,93,0,0
1261.9,86,0,0
1262.8,90,0,0
1263.7,114,0,0
1264.7,93,0,0
1265.6,76,0,0
1266.5,96,0,0
1267.5,74,0,0
1268.4,102,0,0
1269.3,95,0,0
1270.3,82,0,0
1271.2,84,0,0
1272.1,95,0,0
1273.1,71,0,0
1274,76,0,0
1274.9,89,0,0
1275.9,91,0,0
1276.8,107,0,0
1277.8,74,0,0
1278.7,88,0,0
1279.6,89,0,0
1280.6,91,0,0
1281.5,94,0,0
1282.4,98,0,0
1283.4,85,0,0
1284.3,78,0,0
1285.2,80,0,0
1286.2,80,0,0
1287.1,58,0,0
1288,91,0,0
1289,82,0,0
1289.9,80,0,0
1290.8,91,0,0
1291.8,83,0,0
1292.7,81,0,0
1293.7,88,0,0
1294.6,82,0,0
1295.5,88,0,0
1296.5,89,0,0
1297.4,76,0,0
1298.3,62,0,0
1299.3,75,0,0
1300.2,66,0,0
1301.1,78,0,0
1302.1,58,0,0
1303,85,0,0
1303.9,73,0,0
1304.9,79,0,0
1305.8,90,0,0
1306.7,77,0,0
1307.7,59,0,0
1308.6,63,0,0
1309.6,79,0,0
1310.5,65,0,0
1311.4,67,0,0
1312.4,79,0,0
1313.3,59,0,0
1314.2,74,0,0
1315.2,69,0,0
1316.1,77,0,0
1317,68,0,0
1318,76,0,0
1318.9,77,0,0
1319.8,65,0,0
1320.8,62,0,0
1321.7,68,0,0
1322.6,75,0,0
1323.6,75,0,0
1324.5,70,0,0
1325.5,78,0,0
1326.4,69,0,0
1327.3,71,0,0
1328.3,73,0,0
1329.2,93,0,0
1330.1,77,0,0
1331.1,76,0,0
1332,92,0,0
1332.9,94,0,0
1333.9,93,0,0
1334.8,71,0,0
1335.7,88,0,0
1336.7,100,0,0
1337.6,86,0,0
1338.5,94,0,0
1339.5,81,0,0
1340.4,97,0,0
1341.4,117,0,0
1342.3,86,0,0
1343.2,103,0,0
1344.2,95,0,0
1345.1,96,0,0
1346,103,0,0
1347,96,0,0
1347.9,107,0,0
1348.8,99,0,0
1349.8,114,0,0
1350.7,117,0,0
1351.6,105,0,0
1352.6,107,0,0
1353.5,84,0,0
1354.4,87,0,0
1355.4,91,0,0
1356.3,105,0,0
1357.3,88,0,0
1358.2,84,0,0
1359.1,91,0,0
1360.1,87,0,0
1361,79,0,0
1361.9,74,0,0
1362.9,85,0,0
1363.8,66,0,0
1364.7,66,0,0
1365.7,79,0,0
1366.6,83,0,0
1367.5,70,0,0
1368.5,68,0,0
1369.4,68,0,0
1370.3,81,0,0
1371.3,78,0,0
1372.2,59,0,0
1373.2,65,0,0
1374.1,63,0,0
1375,67,0,0
1376,57,0,0
1376.9,78,0,0
1377.8,75,0,0
1378.8,77,0,0
1379.7,62,0,0
1380.6,76,0,0
1381.6,84,0,0
1382.5,70,0,0
1383.4,69,0,0
1384.4,50,0,0
1385.3,65,0,0
1386.2,72,0,0
1387.2,72,0,0
1388.1,74,0,0
1389.1,68,0,0
1390,80,0,0
1390.9,84,0,0
1391.9,59,0,0
1392.8,68,0,0
1393.7,82,0,0
1394.7,74,0,0
1395.6,70,0,0
1396.5,73,0,0
1397.5,70,0,0
1398.4,82,0,0
1399.3,76,0,0
1400.3,85,0,0
1401.2,67,0,0
1402.1,62,0,0
1403.1,79,0,0
1404,74,0,0
1405,78,0,0
1405.9,84,0,0
1406.8,77,0,0
1407.8,94,0,0
1408.7,91,0,0
1409.6,80,0,0
1410.6,89,0,0
1411.5,53,0,0
1412.4,66,0,0
1413.4,80,0,0
1414.3,86,0,0
1415.2,56,0,0
1416.2,87,0,0
1417.1,85,0,0
1418,67,0,0
1419,80,0,0
1419.9,83,0,0
1420.9,91,0,0
1421.8,72,0,0
1422.7,70,0,0
1423.7,90,0,0
1424.6,93,0,0
1425.5,81,0,0
1426.5,84,0,0
1427.4,99,0,0
1428.3,67,0,0
1429.3,74,0,0
1430.2,75,0,0
1431.1,82,0,0
1432.1,71,0,0
1433,79,0,0
1433.9,58,0,0
1434.9,89,0,0
1435.8,65,0,0
1436.8,70,0,0
1437.7,88,0,0
1438.6,57,0,0
1439.6,53,0,0
1440.5,77,0,0
1441.4,70,0,0
1442.4,69,0,0
1443.3,74,0,0
1444.2,64,0,0
1445.2,67,0,0
1446.1,55,0,0
1447,73,0,0
1448,56,0,0
1448.9,63,0,0
1449.8,46,0,0
1450.8,64,0,0
1451.7,43,0,0
1452.7,53,0,0
1453.6,60,0,0
1454.5,56,0,0
1455.5,51,0,0
1456.4,55,0,0
1457.3,60,0,0
1458.3,34,0,0
1459.2,50,0,0
1460.1,51,0,0
1461.1,71,0,0
1462,43,0,0
1462.9,51,0,0
1463.9,50,0,0
1464.8,51,0,0
1465.7,46,0,0
1466.7,43,0,0
1467.6,43,0,0
1468.6,44,0,0
1469.5,61,0,0
1470.4,34,0,0
1471.4,42,0,0
1472.3,55,0,0
1473.2,49,0,0
1474.2,42,0,0
1475.1,47,0,0
1476,53,0,0
1477,37,0,0
1477.9,33,0,0
1478.8,44,0,0
1479.8,41,0,0
1480.7,53,0,0
1481.6,58,0,0
1482.6,35,0,0
1483.5,66,0,0
1484.5,42,0,0
1485.4,48,0,0
1486.3,42,0,0
1487.3,44,0,0
1488.2,40,0,0
1489.1,56,0,0
1490.1,50,0,0
1491,55,0,0
1491.9,71,0,0
1492.9,61,0,0
1493.8,54,0,0
1494.7,62,0,0
1495.7,62,0,0
1496.6,79,0,0
1497.5,87,0,0
1498.5,83,0,0
1499.4,84,0,0
1500.4,86,0,0
1501.3,99,0,0
1502.2,91,0,0
1503.2,99,0,0
1504.1,88,0,0
1505,113,0,0
1506,103,0,0
1506.9,119,0,0
1507.8,115,0,0
1508.8,103,0,0
