X,Y,X_U,Y_U
E_A#7 / keV,N_A#7,,
1123.4,0,0,0
1124.4,0,0,0
1125.3,0,0,0
1126.2,12,0,0
1127.2,29,0,0
1128.1,52,0,0
1129,68,0,0
1130,59,0,0
1130.9,63,0,0
1131.8,74,0,0
1132.8,66,0,0
1133.7,65,0,0
1134.7,80,0,0
1135.6,99,0,0
1136.5,92,0,0
1137.5,89,0,0
1138.4,94,0,0
1139.3,101,0,0
1140.3,95,0,0
1141.2,121,0,0
1142.1,133,0,0
1143.1,118,0,0
1144,128,0,0
1144.9,126,0,0
1145.9,129,0,0
1146.8,143,0,0
1147.7,140,0,0
1148.7,169,0,0
1149.6,147,0,0
1150.6,163,0,0
1151.5,182,0,0
1152.4,218,0,0
1153.4,228,0,0
1154.3,225,0,0
1155.2,267,0,0
1156.2,246,0,0
1157.1,260,0,0
1158,231,0,0
1159,248,0,0
1159.9,209,0,0
1160.8,214,0,0
1161.8,219,0,0
1162.7,215,0,0
1163.6,206,0,0
1164.6,185,0,0
1165.5,211,0,0
1166.5,176,0,0
1167.4,216,0,0
1168.3,203,0,0
1169.3,199,0,0
1170.2,197,0,0
1171.1,189,0,0
1172.1,176,0,0
1173,181,0,0
1173.9,190,0,0
1174.9,173,0,0
1175.8,178,0,0
1176.7,181,0,0
1177.7,175,0,0
1178.6,205,0,0
1179.5,197,0,0
1180.5,174,0,0
1181.4,174,0,0
1182.4,184,0,0
1183.3,176,0,0
1184.2,156,0,0
1185.2,157,0,0
1186.1,179,0,0
1187,152,0,0
1188,178,0,0
1188.9,157,0,0
1189.8,158,0,0
1190.8,180,0,0
1191.7,157,0,0
1192.6,161,0,0
1193.6,173,0,0
1194.5,173,0,0
1195.4,173,0,0
1196.4,158,0,0
1197.3,170,0,0
1198.3,127,0,0
1199.2,175,0,0
1200.1,173,0,0
1201.1,169,0,0
1202,155,0,0
1202.9,152,0,0
1203.9,147,0,0
1204.8,142,0,0
1205.7,133,0,0
1206.7,159,0,0
1207.6,130,0,0
1208.5,144,0,0
1209.5,144,0,0
1210.4,144,0,0
1211.3,129,0,0
1212.3,111,0,0
1213.2,132,0,0
1214.2,123,0,0
1215.1,128,0,0
1216,135,0,0
1217,132,0,0
1217.9,141,0,0
1218.8,128,0,0
1219.8,104,0,0
1220.7,144,0,0
1221.6,106,0,0
1222.6,137,0,0
1223.5,124,0,0
1224.4,110,0,0
1225.4,128,0,0
1226.3,114,0,0
1227.2,116,0,0
1228.2,107,0,0
1229.1,127,0,0
1230.1,127,0,0
1231,103,0,0
1231.9,107,0,0
1232.9,88,0,0
1233.8,121,0,0
1234.7,113,0,0
1235.7,106,0,0
1236.6,109,0,0
1237.5,99,0,0
1238.5,108,0,0
1239.4,107,0,0
1240.3,101,0,0
1241.3,94,0,0
1242.2,99,0,0
1243.1,107,0,0
1244.1,85,0,0
1245,82,0,0
1246,112,0,0
1246.9,86,0,0
1247.8,87,0,0
1248.8,105,0,0
1249.7,109,0,0
1250.6,86,0,0
1251.6,97,0,0
1252.5,91,0,0
1253.4,85,0,0
1254.4,95,0,0
1255.3,98,0,0
1256.2,76,0,0
1257.2,105,0,0
1258.1,104,0,0
1259,99,0,0
1260,76,0,0
1260.9,102,0,0
1261.9,83,0,0
1262.8,86,0,0
1263.7,82,0,0
1264.7,93,0,0
1265.6,103,0,0
1266.5,98,0,0
1267.5,92,0,0
1268.4,81,0,0
1269.3,88,0,0
1270.3,82,0,0
1271.2,97,0,0
1272.1,104,0,0
1273.1,100,0,0
1274,88,0,0
1274.9,96,0,0
1275.9,89,0,0
1276.8,93,0,0
1277.8,73,0,0
1278.7,75,0,0
1279.6,65,0,0
1280.6,99,0,0
1281.5,91,0,0
1282.4,75,0,0
1283.4,81,0,0
1284.3,88,0,0
1285.2,78,0,0
1286.2,90,0,0
1287.1,88,0,0
1288,76,0,0
1289,75,0,0
1289.9,88,0,0
1290.8,80,0,0
1291.8,75,0,0
1292.7,90,0,0
1293.7,87,0,0
1294.6,90,0,0
1295.5,72,0,0
1296.5,73,0,0
1297.4,81,0,0
1298.3,79,0,0
1299.3,73,0,0
1300.2,62,0,0
1301.1,84,0,0
1302.1,79,0,0
1303,71,0,0
1303.9,64,0,0
1304.9,56,0,0
1305.8,69,0,0
1306.7,77,0,0
1307.7,65,0,0
1308.6,83,0,0
1309.6,62,0,0
1310.5,74,0,0
1311.4,62,0,0
1312.4,69,0,0
1313.3,71,0,0
1314.2,63,0,0
1315.2,71,0,0
1316.1,60,0,0
1317,70,0,0
1318,73,0,0
1318.9,68,0,0
1319.8,60,0,0
1320.8,55,0,0
1321.7,66,0,0
1322.6,68,0,0
1323.6,73,0,0
1324.5,54,0,0
1325.5,64,0,0
1326.4,63,0,0
1327.3,76,0,0
1328.3,54,0,0
1329.2,77,0,0
1330.1,59,0,0
1331.1,60,0,0
1332,65,0,0
1332.9,74,0,0
1333.9,79,0,0
1334.8,85,0,0
1335.7,66,0,0
1336.7,78,0,0
1337.6,97,0,0
1338.5,80,0,0
1339.5,84,0,0
1340.4,82,0,0
1341.4,91,0,0
1342.3,75,0,0
1343.2,99,0,0
1344.2,107,0,0
1345.1,94,0,0
1346,104,0,0
1347,92,0,0
1347.9,90,0,0
1348.8,98,0,0
1349.8,81,0,0
1350.7,91,0,0
1351.6,93,0,0
1352.6,96,0,0
1353.5,100,0,0
1354.4,73,0,0
1355.4,67,0,0
1356.3,84,0,0
1357.3,89,0,0
1358.2,77,0,0
1359.1,79,0,0
1360.1,77,0,0
1361,82,0,0
1361.9,69,0,0
1362.9,74,0,0
1363.8,71,0,0
1364.7,58,0,0
1365.7,56,0,0
1366.6,77,0,0
1367.5,63,0,0
1368.5,74,0,0
1369.4,64,0,0
1370.3,55,0,0
1371.3,53,0,0
1372.2,51,0,0
1373.2,56,0,0
1374.1,66,0,0
1375,48,0,0
1376,54,0,0
1376.9,61,0,0
1377.8,63,0,0
1378.8,65,0,0
1379.7,60,0,0
1380.6,48,0,0
1381.6,65,0,0
1382.5,52,0,0
1383.4,60,0,0
1384.4,52,0,0
1385.3,54,0,0
1386.2,55,0,0
1387.2,61,0,0
1388.1,58,0,0
1389.1,65,0,0
1390,54,0,0
1390.9,64,0,0
1391.9,61,0,0
1392.8,60,0,0
1393.7,66,0,0
1394.7,64,0,0
1395.6,57,0,0
1396.5,71,0,0
1397.5,72,0,0
1398.4,56,0,0
1399.3,70,0,0
1400.3,66,0,0
1401.2,59,0,0
1402.1,73,0,0
1403.1,53,0,0
1404,62,0,0
1405,51,0,0
1405.9,65,0,0
1406.8,51,0,0
1407.8,53,0,0
1408.7,48,0,0
1409.6,71,0,0
1410.6,56,0,0
1411.5,63,0,0
1412.4,56,0,0
1413.4,64,0,0
1414.3,47,0,0
1415.2,73,0,0
1416.2,60,0,0
1417.1,52,0,0
1418,58,0,0
1419,78,0,0
1419.9,67,0,0
1420.9,67,0,0
1421.8,57,0,0
1422.7,58,0,0
1423.7,65,0,0
1424.6,65,0,0
1425.5,61,0,0
1426.5,64,0,0
1427.4,60,0,0
1428.3,58,0,0
1429.3,52,0,0
1430.2,62,0,0
