X,Y,X_U,Y_U
Energy,Impulses, ,
16.17,1,0,0
16.17,0,0,0
16.18,1,0,0
16.19,1,0,0
16.2,0,0,0
16.21,1,0,0
16.21,0,0,0
16.22,0,0,0
16.23,1,0,0
16.24,0,0,0
16.24,1,0,0
16.25,1,0,0
16.26,0,0,0
16.27,1,0,0
16.27,0,0,0
16.28,0,0,0
16.29,0,0,0
16.3,0,0,0
16.3,1,0,0
16.31,0,0,0
16.32,0,0,0
16.33,0,0,0
16.33,1,0,0
16.34,1,0,0
16.35,1,0,0
16.36,0,0,0
16.36,0,0,0
16.37,1,0,0
16.38,1,0,0
16.39,1,0,0
16.39,1,0,0
16.4,1,0,0
16.41,3,0,0
16.42,1,0,0
16.42,0,0,0
16.43,0,0,0
16.44,0,0,0
16.45,0,0,0
16.46,0,0,0
16.46,2,0,0
16.47,1,0,0
16.48,1,0,0
16.49,0,0,0
16.49,0,0,0
16.5,0,0,0
16.51,0,0,0
16.52,1,0,0
16.52,0,0,0
16.53,3,0,0
16.54,0,0,0
16.55,1,0,0
16.55,1,0,0
16.56,0,0,0
16.57,2,0,0
16.58,0,0,0
16.58,0,0,0
16.59,1,0,0
16.6,0,0,0
16.61,1,0,0
16.61,0,0,0
16.62,0,0,0
16.63,0,0,0
16.64,0,0,0
16.64,1,0,0
16.65,0,0,0
16.66,1,0,0
16.67,2,0,0
16.67,1,0,0
16.68,1,0,0
16.69,2,0,0
16.7,2,0,0
16.71,0,0,0
16.71,1,0,0
16.72,0,0,0
16.73,0,0,0
16.74,1,0,0
16.74,1,0,0
16.75,0,0,0
16.76,0,0,0
16.77,0,0,0
16.77,0,0,0
16.78,1,0,0
16.79,0,0,0
16.8,1,0,0
16.8,1,0,0
16.81,0,0,0
16.82,0,0,0
16.83,1,0,0
16.83,1,0,0
16.84,2,0,0
16.85,1,0,0
16.86,1,0,0
16.86,2,0,0
16.87,0,0,0
16.88,2,0,0
16.89,0,0,0
16.89,0,0,0
16.9,1,0,0
16.91,0,0,0
16.92,1,0,0
16.92,0,0,0
16.93,0,0,0
16.94,3,0,0
16.95,0,0,0
16.96,0,0,0
16.96,3,0,0
16.97,0,0,0
16.98,1,0,0
16.99,1,0,0
16.99,2,0,0
17,1,0,0
17.01,1,0,0
17.02,1,0,0
17.02,1,0,0
17.03,0,0,0
17.04,0,0,0
17.05,0,0,0
17.05,0,0,0
17.06,0,0,0
17.07,0,0,0
17.08,1,0,0
17.08,0,0,0
17.09,1,0,0
17.1,1,0,0
17.11,2,0,0
17.11,4,0,0
17.12,2,0,0
17.13,2,0,0
17.14,0,0,0
17.14,2,0,0
17.15,1,0,0
17.16,1,0,0
17.17,2,0,0
17.17,0,0,0
17.18,0,0,0
17.19,2,0,0
17.2,2,0,0
17.21,3,0,0
17.21,1,0,0
17.22,1,0,0
17.23,1,0,0
17.24,1,0,0
17.24,3,0,0
17.25,0,0,0
17.26,3,0,0
17.27,1,0,0
17.27,1,0,0
17.28,1,0,0
17.29,0,0,0
17.3,2,0,0
17.3,1,0,0
17.31,1,0,0
17.32,0,0,0
17.33,0,0,0
17.33,0,0,0
17.34,3,0,0
17.35,1,0,0
17.36,3,0,0
17.36,1,0,0
17.37,1,0,0
17.38,3,0,0
17.39,1,0,0
17.39,1,0,0
17.4,2,0,0
17.41,1,0,0
17.42,3,0,0
17.42,0,0,0
17.43,1,0,0
17.44,0,0,0
17.45,0,0,0
17.46,3,0,0
17.46,0,0,0
17.47,1,0,0
17.48,2,0,0
17.49,0,0,0
17.49,0,0,0
17.5,3,0,0
17.51,3,0,0
17.52,0,0,0
17.52,2,0,0
17.53,0,0,0
17.54,1,0,0
17.55,1,0,0
17.55,2,0,0
17.56,3,0,0
17.57,0,0,0
17.58,2,0,0
17.58,0,0,0
17.59,1,0,0
17.6,0,0,0
17.61,3,0,0
17.61,0,0,0
17.62,0,0,0
17.63,1,0,0
17.64,0,0,0
17.64,0,0,0
17.65,0,0,0
17.66,0,0,0
17.67,1,0,0
17.67,1,0,0
17.68,1,0,0
17.69,3,0,0
17.7,0,0,0
17.71,1,0,0
17.71,2,0,0
17.72,0,0,0
17.73,0,0,0
17.74,1,0,0
17.74,0,0,0
17.75,1,0,0
17.76,1,0,0
17.77,0,0,0
17.77,0,0,0
17.78,0,0,0
17.79,4,0,0
17.8,2,0,0
17.8,0,0,0
17.81,0,0,0
17.82,0,0,0
17.83,0,0,0
17.83,2,0,0
17.84,0,0,0
17.85,1,0,0
17.86,0,0,0
17.86,0,0,0
17.87,0,0,0
17.88,0,0,0
17.89,0,0,0
17.89,1,0,0
17.9,1,0,0
17.91,1,0,0
17.92,0,0,0
17.93,0,0,0
17.93,1,0,0
17.94,0,0,0
17.95,0,0,0
17.96,0,0,0
17.96,0,0,0
17.97,1,0,0
17.98,0,0,0
17.99,0,0,0
17.99,0,0,0
18,1,0,0
18.01,0,0,0
18.02,0,0,0
18.02,0,0,0
18.03,0,0,0
18.04,0,0,0
18.05,1,0,0
18.05,0,0,0
18.06,1,0,0
18.07,0,0,0
18.08,0,0,0
18.08,0,0,0
18.09,1,0,0
18.1,0,0,0
18.11,0,0,0
18.11,0,0,0
18.12,0,0,0
18.13,1,0,0
18.14,1,0,0
18.14,1,0,0
18.15,0,0,0
18.16,0,0,0
18.17,0,0,0
18.18,1,0,0
18.18,0,0,0
18.19,1,0,0
18.2,0,0,0
18.21,0,0,0
18.21,2,0,0
18.22,1,0,0
18.23,0,0,0
18.24,0,0,0
18.24,0,0,0
18.25,0,0,0
18.26,0,0,0
18.27,0,0,0
18.27,0,0,0
18.28,1,0,0
18.29,0,0,0
18.3,0,0,0
18.3,1,0,0
18.31,0,0,0
18.32,0,0,0
18.33,2,0,0
18.33,0,0,0
18.34,0,0,0
18.35,1,0,0
18.36,0,0,0
18.36,1,0,0
18.37,0,0,0
18.38,0,0,0
