X,Y,X_U,Y_U
E_A#3 / keV,N_A#3,,
-214.5,0,0,0
-210.9,0,0,0
-207.3,0,0,0
-203.7,85,0,0
-200.1,198,0,0
-196.5,252,0,0
-192.8,273,0,0
-189.2,298,0,0
-185.6,287,0,0
-182,293,0,0
-178.4,333,0,0
-174.8,365,0,0
-171.2,367,0,0
-167.6,397,0,0
-164,430,0,0
-160.4,431,0,0
-156.8,430,0,0
-153.2,470,0,0
-149.6,430,0,0
-146,411,0,0
-142.4,442,0,0
-138.8,417,0,0
-135.2,470,0,0
-131.6,477,0,0
-127.9,514,0,0
-124.3,508,0,0
-120.7,642,0,0
-117.1,702,0,0
-113.5,704,0,0
-109.9,711,0,0
-106.3,681,0,0
-102.7,623,0,0
-99.1,608,0,0
-95.5,566,0,0
-91.9,545,0,0
-88.3,523,0,0
-84.7,528,0,0
-81.1,590,0,0
-77.5,526,0,0
-73.9,546,0,0
-70.3,559,0,0
-66.7,549,0,0
-63,594,0,0
-59.4,544,0,0
-55.8,587,0,0
-52.2,577,0,0
-48.6,575,0,0
-45,605,0,0
-41.4,591,0,0
-37.8,626,0,0
-34.2,604,0,0
-30.6,584,0,0
-27,598,0,0
-23.4,619,0,0
-19.8,610,0,0
-16.2,586,0,0
-12.6,635,0,0
-9,621,0,0
-5.4,607,0,0
-1.8,627,0,0
1.9,596,0,0
5.5,630,0,0
9.1,600,0,0
12.7,639,0,0
16.3,627,0,0
19.9,684,0,0
23.5,655,0,0
27.1,726,0,0
30.7,743,0,0
34.3,757,0,0
37.9,804,0,0
41.5,774,0,0
45.1,841,0,0
48.7,923,0,0
52.3,911,0,0
55.9,900,0,0
59.5,947,0,0
63.1,819,0,0
66.8,855,0,0
70.4,803,0,0
74,876,0,0
77.6,793,0,0
81.2,743,0,0
84.8,779,0,0
88.4,696,0,0
92,679,0,0
95.6,659,0,0
99.2,649,0,0
102.8,666,0,0
106.4,619,0,0
110,664,0,0
113.6,575,0,0
117.2,619,0,0
120.8,544,0,0
124.4,612,0,0
128,578,0,0
131.7,576,0,0
135.3,578,0,0
138.9,592,0,0
142.5,600,0,0
146.1,542,0,0
149.7,533,0,0
153.3,591,0,0
156.9,553,0,0
160.5,541,0,0
164.1,573,0,0
167.7,504,0,0
171.3,536,0,0
174.9,525,0,0
178.5,567,0,0
182.1,527,0,0
185.7,497,0,0
189.3,521,0,0
192.9,561,0,0
196.5,494,0,0
200.2,559,0,0
203.8,522,0,0
207.4,566,0,0
211,495,0,0
214.6,523,0,0
218.2,478,0,0
221.8,527,0,0
225.4,531,0,0
229,520,0,0
232.6,475,0,0
236.2,475,0,0
239.8,487,0,0
243.4,484,0,0
247,474,0,0
250.6,500,0,0
254.2,450,0,0
257.8,531,0,0
261.4,478,0,0
265.1,478,0,0
268.7,462,0,0
272.3,468,0,0
275.9,497,0,0
279.5,451,0,0
283.1,482,0,0
286.7,526,0,0
290.3,466,0,0
293.9,509,0,0
297.5,485,0,0
301.1,514,0,0
304.7,501,0,0
308.3,523,0,0
311.9,477,0,0
315.5,478,0,0
319.1,503,0,0
322.7,510,0,0
326.3,488,0,0
330,495,0,0
333.6,496,0,0
337.2,529,0,0
340.8,527,0,0
344.4,509,0,0
348,512,0,0
351.6,487,0,0
355.2,471,0,0
358.8,499,0,0
362.4,502,0,0
366,494,0,0
369.6,476,0,0
373.2,487,0,0
376.8,449,0,0
380.4,467,0,0
384,440,0,0
387.6,448,0,0
391.2,412,0,0
394.9,443,0,0
398.5,391,0,0
402.1,378,0,0
405.7,336,0,0
409.3,347,0,0
412.9,299,0,0
416.5,316,0,0
420.1,330,0,0
423.7,287,0,0
427.3,296,0,0
430.9,267,0,0
434.5,238,0,0
438.1,228,0,0
441.7,218,0,0
445.3,220,0,0
448.9,189,0,0
452.5,204,0,0
456.1,207,0,0
459.8,181,0,0
463.4,174,0,0
467,139,0,0
470.6,138,0,0
474.2,151,0,0
477.8,124,0,0
481.4,109,0,0
485,134,0,0
488.6,116,0,0
492.2,123,0,0
495.8,114,0,0
499.4,129,0,0
503,117,0,0
506.6,116,0,0
510.2,119,0,0
513.8,124,0,0
517.4,108,0,0
521,105,0,0
524.7,93,0,0
528.3,115,0,0
531.9,92,0,0
535.5,94,0,0
539.1,106,0,0
542.7,93,0,0
546.3,81,0,0
549.9,84,0,0
553.5,104,0,0
557.1,122,0,0
560.7,85,0,0
564.3,131,0,0
567.9,133,0,0
571.5,156,0,0
575.1,172,0,0
578.7,196,0,0
582.3,223,0,0
585.9,235,0,0
589.5,274,0,0
593.2,320,0,0
596.8,372,0,0
600.4,460,0,0
604,544,0,0
607.6,599,0,0
611.2,722,0,0
614.8,753,0,0
618.4,846,0,0
622,947,0,0
625.6,1031,0,0
629.2,1139,0,0
632.8,1259,0,0
636.4,1323,0,0
640,1361,0,0
643.6,1492,0,0
647.2,1608,0,0
650.8,1724,0,0
654.4,1680,0,0
658.1,1657,0,0
661.7,1816,0,0
665.3,1773,0,0
668.9,1682,0,0
672.5,1661,0,0
676.1,1647,0,0
679.7,1446,0,0
683.3,1441,0,0
686.9,1345,0,0
690.5,1300,0,0
694.1,1078,0,0
697.7,965,0,0
701.3,883,0,0
704.9,801,0,0
708.5,686,0,0
712.1,551,0,0
715.7,504,0,0
719.3,386,0,0
723,347,0,0
726.6,265,0,0
730.2,228,0,0
733.8,198,0,0
737.4,153,0,0
741,112,0,0
744.6,74,0,0
748.2,73,0,0
751.8,66,0,0
755.4,44,0,0
759,38,0,0
762.6,22,0,0
766.2,22,0,0
769.8,16,0,0
773.4,20,0,0
777,21,0,0
780.6,14,0,0
784.2,14,0,0
787.9,14,0,0
791.5,10,0,0
795.1,8,0,0
798.7,8,0,0
802.3,9,0,0
805.9,11,0,0
809.5,7,0,0
813.1,5,0,0
816.7,4,0,0
820.3,12,0,0
823.9,9,0,0
827.5,9,0,0
831.1,6,0,0
834.7,6,0,0
838.3,10,0,0
841.9,10,0,0
845.5,10,0,0
849.1,3,0,0
852.8,8,0,0
856.4,8,0,0
860,10,0,0
863.6,6,0,0
867.2,9,0,0
870.8,10,0,0
874.4,6,0,0
878,10,0,0
881.6,8,0,0
885.2,11,0,0
888.8,9,0,0
892.4,9,0,0
896,13,0,0
899.6,6,0,0
903.2,4,0,0
906.8,8,0,0
910.4,6,0,0
914,7,0,0
917.7,6,0,0
921.3,8,0,0
924.9,3,0,0
928.5,8,0,0
932.1,10,0,0
935.7,12,0,0
939.3,10,0,0
942.9,9,0,0
946.5,9,0,0
950.1,13,0,0
953.7,7,0,0
957.3,8,0,0
960.9,11,0,0
964.5,3,0,0
968.1,11,0,0
971.7,9,0,0
975.3,7,0,0
978.9,5,0,0
982.6,6,0,0
986.2,11,0,0
989.8,8,0,0
993.4,6,0,0
997,6,0,0
1000.6,13,0,0
1004.2,9,0,0
1007.8,7,0,0
1011.4,6,0,0
1015,4,0,0
1018.6,5,0,0
1022.2,2,0,0
1025.8,7,0,0
1029.4,7,0,0
1033,13,0,0
1036.6,8,0,0
1040.2,8,0,0
1043.8,6,0,0
1047.4,5,0,0
1051.1,6,0,0
1054.7,8,0,0
1058.3,7,0,0
1061.9,1,0,0
1065.5,4,0,0
1069.1,3,0,0
1072.7,3,0,0
1076.3,7,0,0
1079.9,7,0,0
1083.5,5,0,0
1087.1,1,0,0
1090.7,2,0,0
1094.3,5,0,0
1097.9,3,0,0
1101.5,3,0,0
1105.1,3,0,0
1108.7,3,0,0
1112.3,4,0,0
1116,5,0,0
1119.6,1,0,0
1123.2,4,0,0
1126.8,5,0,0
1130.4,2,0,0
1134,5,0,0
1137.6,5,0,0
1141.2,3,0,0
1144.8,1,0,0
1148.4,2,0,0
1152,5,0,0
1155.6,5,0,0
1159.2,1,0,0
1162.8,4,0,0
1166.4,3,0,0
1170,3,0,0
1173.6,1,0,0
1177.2,2,0,0
1180.9,0,0,0
1184.5,2,0,0
1188.1,3,0,0
1191.7,3,0,0
1195.3,3,0,0
1198.9,1,0,0
1202.5,1,0,0
1206.1,0,0,0
1209.7,1,0,0
1213.3,0,0,0
1216.9,0,0,0
1220.5,3,0,0
1224.1,3,0,0
1227.7,1,0,0
1231.3,3,0,0
1234.9,1,0,0
1238.5,2,0,0
1242.1,0,0,0
1245.8,0,0,0
1249.4,0,0,0
1253,0,0,0
1256.6,2,0,0
1260.2,2,0,0
1263.8,3,0,0
1267.4,1,0,0
1271,2,0,0
1274.6,0,0,0
1278.2,2,0,0
1281.8,3,0,0
1285.4,0,0,0
1289,2,0,0
1292.6,1,0,0
1296.2,0,0,0
1299.8,1,0,0
1303.4,1,0,0
1307,1,0,0
1310.7,3,0,0
1314.3,3,0,0
1317.9,0,0,0
1321.5,0,0,0
1325.1,0,0,0
1328.7,1,0,0
1332.3,0,0,0
1335.9,2,0,0
1339.5,1,0,0
1343.1,1,0,0
1346.7,2,0,0
1350.3,1,0,0
1353.9,2,0,0
1357.5,1,0,0
1361.1,2,0,0
1364.7,0,0,0
1368.3,1,0,0
1371.9,0,0,0
1375.6,0,0,0
1379.2,0,0,0
1382.8,1,0,0
1386.4,0,0,0
1390,0,0,0
1393.6,0,0,0
1397.2,0,0,0
1400.8,1,0,0
1404.4,0,0,0
1408,1,0,0
1411.6,2,0,0
1415.2,1,0,0
1418.8,0,0,0
1422.4,0,0,0
1426,0,0,0
1429.6,0,0,0
1433.2,0,0,0
1436.8,1,0,0
1440.4,1,0,0
1444.1,0,0,0
1447.7,1,0,0
1451.3,1,0,0
1454.9,1,0,0
1458.5,1,0,0
1462.1,1,0,0
1465.7,1,0,0
1469.3,2,0,0
1472.9,1,0,0
1476.5,1,0,0
1480.1,1,0,0
1483.7,3,0,0
1487.3,1,0,0
1490.9,0,0,0
1494.5,0,0,0
1498.1,0,0,0
1501.7,1,0,0
1505.3,1,0,0
1509,0,0,0
1512.6,0,0,0
1516.2,0,0,0
1519.8,0,0,0
1523.4,0,0,0
1527,2,0,0
1530.6,0,0,0
1534.2,3,0,0
1537.8,0,0,0
1541.4,0,0,0
1545,0,0,0
1548.6,1,0,0
1552.2,1,0,0
1555.8,1,0,0
1559.4,0,0,0
1563,0,0,0
1566.6,3,0,0
1570.2,0,0,0
1573.9,1,0,0
1577.5,4,0,0
1581.1,1,0,0
1584.7,1,0,0
1588.3,1,0,0
1591.9,1,0,0
1595.5,0,0,0
1599.1,0,0,0
1602.7,2,0,0
1606.3,1,0,0
1609.9,0,0,0
1613.5,2,0,0
1617.1,1,0,0
1620.7,0,0,0
1624.3,0,0,0
1627.9,67,0,0
