X,Y,X_U,Y_U
E_A#8 / keV,N_A#8,,
-214.5,0,0,0
-210.9,0,0,0
-207.3,0,0,0
-203.7,68,0,0
-200.1,213,0,0
-196.5,220,0,0
-192.8,228,0,0
-189.2,301,0,0
-185.6,292,0,0
-182,306,0,0
-178.4,312,0,0
-174.8,360,0,0
-171.2,352,0,0
-167.6,371,0,0
-164,383,0,0
-160.4,358,0,0
-156.8,401,0,0
-153.2,407,0,0
-149.6,426,0,0
-146,431,0,0
-142.4,426,0,0
-138.8,440,0,0
-135.2,474,0,0
-131.6,469,0,0
-127.9,485,0,0
-124.3,573,0,0
-120.7,571,0,0
-117.1,634,0,0
-113.5,665,0,0
-109.9,643,0,0
-106.3,578,0,0
-102.7,591,0,0
-99.1,578,0,0
-95.5,614,0,0
-91.9,605,0,0
-88.3,590,0,0
-84.7,577,0,0
-81.1,585,0,0
-77.5,634,0,0
-73.9,619,0,0
-70.3,614,0,0
-66.7,607,0,0
-63,687,0,0
-59.4,634,0,0
-55.8,672,0,0
-52.2,676,0,0
-48.6,708,0,0
-45,680,0,0
-41.4,681,0,0
-37.8,706,0,0
-34.2,777,0,0
-30.6,709,0,0
-27,738,0,0
-23.4,725,0,0
-19.8,773,0,0
-16.2,704,0,0
-12.6,765,0,0
-9,713,0,0
-5.4,740,0,0
-1.8,716,0,0
1.9,737,0,0
5.5,670,0,0
9.1,716,0,0
12.7,748,0,0
16.3,737,0,0
19.9,722,0,0
23.5,752,0,0
27.1,797,0,0
30.7,834,0,0
34.3,785,0,0
37.9,890,0,0
41.5,842,0,0
45.1,901,0,0
48.7,931,0,0
52.3,927,0,0
55.9,830,0,0
59.5,816,0,0
63.1,821,0,0
66.8,788,0,0
70.4,840,0,0
74,800,0,0
77.6,781,0,0
81.2,690,0,0
84.8,749,0,0
88.4,757,0,0
92,626,0,0
95.6,622,0,0
99.2,647,0,0
102.8,665,0,0
106.4,620,0,0
110,650,0,0
113.6,653,0,0
117.2,594,0,0
120.8,606,0,0
124.4,625,0,0
128,601,0,0
131.7,620,0,0
135.3,552,0,0
138.9,590,0,0
142.5,590,0,0
146.1,582,0,0
149.7,545,0,0
153.3,591,0,0
156.9,520,0,0
160.5,587,0,0
164.1,569,0,0
167.7,540,0,0
171.3,531,0,0
174.9,617,0,0
178.5,557,0,0
182.1,556,0,0
185.7,594,0,0
189.3,557,0,0
192.9,612,0,0
196.5,501,0,0
200.2,551,0,0
203.8,556,0,0
207.4,520,0,0
211,524,0,0
214.6,558,0,0
218.2,568,0,0
221.8,544,0,0
225.4,507,0,0
229,511,0,0
232.6,492,0,0
236.2,483,0,0
239.8,501,0,0
243.4,565,0,0
247,459,0,0
250.6,452,0,0
254.2,497,0,0
257.8,502,0,0
261.4,488,0,0
265.1,531,0,0
268.7,552,0,0
272.3,527,0,0
275.9,507,0,0
279.5,455,0,0
283.1,526,0,0
286.7,447,0,0
290.3,501,0,0
293.9,467,0,0
297.5,479,0,0
301.1,515,0,0
304.7,521,0,0
308.3,482,0,0
311.9,491,0,0
315.5,516,0,0
319.1,480,0,0
322.7,488,0,0
326.3,495,0,0
330,537,0,0
333.6,475,0,0
337.2,511,0,0
340.8,450,0,0
344.4,432,0,0
348,470,0,0
351.6,476,0,0
355.2,483,0,0
358.8,495,0,0
362.4,476,0,0
366,462,0,0
369.6,444,0,0
373.2,483,0,0
376.8,392,0,0
380.4,413,0,0
384,443,0,0
387.6,447,0,0
391.2,434,0,0
394.9,358,0,0
398.5,395,0,0
402.1,359,0,0
405.7,339,0,0
409.3,315,0,0
412.9,318,0,0
416.5,282,0,0
420.1,265,0,0
423.7,265,0,0
427.3,281,0,0
430.9,289,0,0
434.5,251,0,0
438.1,221,0,0
441.7,221,0,0
445.3,222,0,0
448.9,199,0,0
452.5,178,0,0
456.1,203,0,0
459.8,185,0,0
463.4,166,0,0
467,185,0,0
470.6,187,0,0
474.2,174,0,0
477.8,161,0,0
481.4,163,0,0
485,145,0,0
488.6,175,0,0
492.2,140,0,0
495.8,143,0,0
499.4,133,0,0
503,155,0,0
506.6,144,0,0
510.2,139,0,0
513.8,144,0,0
517.4,129,0,0
521,132,0,0
524.7,129,0,0
528.3,149,0,0
