X,Y,X_U,Y_U
E_A#2 / keV,N_A#2,,
-214.5,0,0,0
-210.9,0,0,0
-207.3,0,0,0
-203.7,61,0,0
-200.1,223,0,0
-196.5,250,0,0
-192.8,241,0,0
-189.2,259,0,0
-185.6,318,0,0
-182,314,0,0
-178.4,393,0,0
-174.8,343,0,0
-171.2,369,0,0
-167.6,381,0,0
-164,413,0,0
-160.4,432,0,0
-156.8,439,0,0
-153.2,416,0,0
-149.6,378,0,0
-146,440,0,0
-142.4,434,0,0
-138.8,449,0,0
-135.2,440,0,0
-131.6,440,0,0
-127.9,521,0,0
-124.3,508,0,0
-120.7,574,0,0
-117.1,693,0,0
-113.5,764,0,0
-109.9,784,0,0
-106.3,700,0,0
-102.7,621,0,0
-99.1,600,0,0
-95.5,596,0,0
-91.9,528,0,0
-88.3,567,0,0
-84.7,537,0,0
-81.1,557,0,0
-77.5,601,0,0
-73.9,566,0,0
-70.3,538,0,0
-66.7,612,0,0
-63,568,0,0
-59.4,524,0,0
-55.8,621,0,0
-52.2,578,0,0
-48.6,610,0,0
-45,581,0,0
-41.4,563,0,0
-37.8,617,0,0
-34.2,612,0,0
-30.6,570,0,0
-27,599,0,0
-23.4,558,0,0
-19.8,622,0,0
-16.2,565,0,0
-12.6,601,0,0
-9,625,0,0
-5.4,650,0,0
-1.8,593,0,0
1.9,617,0,0
5.5,658,0,0
9.1,611,0,0
12.7,581,0,0
16.3,683,0,0
19.9,580,0,0
23.5,663,0,0
27.1,697,0,0
30.7,705,0,0
34.3,763,0,0
37.9,820,0,0
41.5,846,0,0
45.1,858,0,0
48.7,906,0,0
52.3,899,0,0
55.9,877,0,0
59.5,892,0,0
63.1,832,0,0
66.8,874,0,0
70.4,878,0,0
74,828,0,0
77.6,792,0,0
81.2,795,0,0
84.8,727,0,0
88.4,735,0,0
92,651,0,0
95.6,732,0,0
99.2,627,0,0
102.8,674,0,0
106.4,659,0,0
110,636,0,0
113.6,620,0,0
117.2,651,0,0
120.8,591,0,0
124.4,578,0,0
128,547,0,0
131.7,563,0,0
135.3,572,0,0
138.9,550,0,0
142.5,558,0,0
146.1,554,0,0
149.7,582,0,0
153.3,578,0,0
156.9,525,0,0
160.5,567,0,0
164.1,483,0,0
167.7,562,0,0
171.3,530,0,0
174.9,530,0,0
178.5,520,0,0
182.1,520,0,0
185.7,500,0,0
189.3,540,0,0
192.9,524,0,0
196.5,553,0,0
200.2,550,0,0
203.8,517,0,0
207.4,486,0,0
211,497,0,0
214.6,500,0,0
218.2,493,0,0
221.8,495,0,0
225.4,485,0,0
229,508,0,0
232.6,479,0,0
236.2,477,0,0
239.8,467,0,0
243.4,494,0,0
247,459,0,0
250.6,430,0,0
254.2,486,0,0
257.8,479,0,0
261.4,456,0,0
265.1,505,0,0
268.7,505,0,0
272.3,506,0,0
275.9,474,0,0
279.5,438,0,0
283.1,492,0,0
286.7,453,0,0
290.3,467,0,0
293.9,508,0,0
297.5,474,0,0
301.1,454,0,0
304.7,501,0,0
308.3,478,0,0
311.9,521,0,0
315.5,542,0,0
319.1,504,0,0
322.7,489,0,0
326.3,464,0,0
330,494,0,0
333.6,487,0,0
337.2,497,0,0
340.8,485,0,0
344.4,498,0,0
348,503,0,0
351.6,485,0,0
355.2,491,0,0
358.8,471,0,0
362.4,515,0,0
366,505,0,0
369.6,493,0,0
373.2,497,0,0
376.8,493,0,0
380.4,423,0,0
384,470,0,0
387.6,477,0,0
391.2,427,0,0
394.9,451,0,0
398.5,408,0,0
402.1,424,0,0
405.7,372,0,0
409.3,373,0,0
412.9,310,0,0
416.5,329,0,0
420.1,327,0,0
423.7,250,0,0
427.3,264,0,0
430.9,234,0,0
434.5,261,0,0
438.1,226,0,0
441.7,187,0,0
445.3,209,0,0
448.9,223,0,0
452.5,200,0,0
456.1,175,0,0
459.8,154,0,0
463.4,169,0,0
467,139,0,0
470.6,136,0,0
474.2,144,0,0
477.8,115,0,0
481.4,117,0,0
485,120,0,0
488.6,120,0,0
492.2,105,0,0
495.8,118,0,0
499.4,118,0,0
503,113,0,0
506.6,116,0,0
510.2,111,0,0
513.8,89,0,0
517.4,99,0,0
521,107,0,0
524.7,84,0,0
528.3,84,0,0
531.9,83,0,0
535.5,99,0,0
539.1,98,0,0
542.7,75,0,0
546.3,87,0,0
549.9,94,0,0
553.5,94,0,0
557.1,110,0,0
560.7,105,0,0
564.3,127,0,0
567.9,145,0,0
571.5,143,0,0
575.1,148,0,0
578.7,188,0,0
582.3,192,0,0
585.9,231,0,0
589.5,276,0,0
593.2,329,0,0
596.8,398,0,0
600.4,444,0,0
604,475,0,0
607.6,601,0,0
611.2,737,0,0
614.8,843,0,0
618.4,820,0,0
622,952,0,0
625.6,1082,0,0
629.2,1159,0,0
632.8,1258,0,0
636.4,1426,0,0
640,1427,0,0
643.6,1574,0,0
647.2,1648,0,0
650.8,1760,0,0
654.4,1713,0,0
658.1,1796,0,0
661.7,1819,0,0
665.3,1778,0,0
668.9,1734,0,0
672.5,1815,0,0
676.1,1673,0,0
679.7,1588,0,0
683.3,1510,0,0
686.9,1338,0,0
690.5,1313,0,0
694.1,1138,0,0
697.7,1025,0,0
701.3,920,0,0
704.9,818,0,0
708.5,666,0,0
712.1,600,0,0
715.7,501,0,0
719.3,502,0,0
723,366,0,0
726.6,326,0,0
730.2,244,0,0
733.8,206,0,0
737.4,168,0,0
741,126,0,0
744.6,117,0,0
748.2,63,0,0
751.8,74,0,0
755.4,42,0,0
759,34,0,0
762.6,28,0,0
766.2,26,0,0
769.8,15,0,0
773.4,14,0,0
777,7,0,0
780.6,16,0,0
784.2,10,0,0
787.9,14,0,0
791.5,9,0,0
795.1,4,0,0
798.7,5,0,0
802.3,7,0,0
805.9,8,0,0
809.5,6,0,0
813.1,10,0,0
816.7,12,0,0
820.3,6,0,0
823.9,12,0,0
827.5,9,0,0
831.1,4,0,0
834.7,8,0,0
838.3,8,0,0
841.9,6,0,0
845.5,5,0,0
849.1,7,0,0
852.8,5,0,0
856.4,8,0,0
860,6,0,0
863.6,9,0,0
867.2,17,0,0
870.8,5,0,0
874.4,8,0,0
878,8,0,0
881.6,6,0,0
885.2,6,0,0
888.8,9,0,0
892.4,5,0,0
896,14,0,0
899.6,8,0,0
903.2,11,0,0
906.8,8,0,0
910.4,8,0,0
914,10,0,0
917.7,8,0,0
921.3,7,0,0
924.9,10,0,0
928.5,4,0,0
932.1,10,0,0
935.7,8,0,0
939.3,7,0,0
942.9,7,0,0
946.5,11,0,0
950.1,11,0,0
953.7,9,0,0
957.3,11,0,0
960.9,9,0,0
964.5,7,0,0
968.1,8,0,0
971.7,11,0,0
975.3,11,0,0
978.9,9,0,0
982.6,9,0,0
986.2,5,0,0
989.8,8,0,0
993.4,3,0,0
997,7,0,0
1000.6,7,0,0
1004.2,7,0,0
1007.8,9,0,0
1011.4,6,0,0
1015,6,0,0
1018.6,9,0,0
1022.2,10,0,0
1025.8,6,0,0
1029.4,5,0,0
1033,4,0,0
1036.6,5,0,0
1040.2,12,0,0
1043.8,9,0,0
1047.4,3,0,0
1051.1,6,0,0
1054.7,8,0,0
1058.3,2,0,0
1061.9,4,0,0
1065.5,9,0,0
1069.1,8,0,0
1072.7,8,0,0
1076.3,6,0,0
1079.9,4,0,0
1083.5,3,0,0
1087.1,2,0,0
1090.7,7,0,0
1094.3,3,0,0
1097.9,5,0,0
1101.5,4,0,0
1105.1,7,0,0
1108.7,5,0,0
1112.3,4,0,0
1116,4,0,0
1119.6,0,0,0
1123.2,6,0,0
1126.8,4,0,0
1130.4,6,0,0
1134,0,0,0
1137.6,5,0,0
1141.2,7,0,0
1144.8,4,0,0
1148.4,1,0,0
1152,1,0,0
1155.6,3,0,0
1159.2,5,0,0
1162.8,3,0,0
1166.4,3,0,0
1170,3,0,0
1173.6,1,0,0
1177.2,2,0,0
1180.9,2,0,0
1184.5,3,0,0
1188.1,1,0,0
1191.7,1,0,0
1195.3,5,0,0
1198.9,1,0,0
1202.5,2,0,0
1206.1,0,0,0
1209.7,1,0,0
1213.3,4,0,0
1216.9,3,0,0
1220.5,1,0,0
1224.1,1,0,0
1227.7,0,0,0
1231.3,2,0,0
1234.9,2,0,0
1238.5,0,0,0
1242.1,3,0,0
1245.8,2,0,0
1249.4,1,0,0
1253,0,0,0
1256.6,1,0,0
1260.2,1,0,0
1263.8,3,0,0
1267.4,2,0,0
1271,0,0,0
1274.6,3,0,0
1278.2,2,0,0
1281.8,0,0,0
1285.4,2,0,0
1289,0,0,0
1292.6,0,0,0
1296.2,0,0,0
1299.8,0,0,0
1303.4,4,0,0
1307,1,0,0
1310.7,0,0,0
1314.3,1,0,0
1317.9,0,0,0
1321.5,1,0,0
1325.1,0,0,0
1328.7,0,0,0
1332.3,0,0,0
1335.9,1,0,0
1339.5,1,0,0
1343.1,0,0,0
1346.7,0,0,0
1350.3,1,0,0
1353.9,0,0,0
1357.5,2,0,0
1361.1,2,0,0
1364.7,1,0,0
1368.3,1,0,0
