X,Y,X_U,Y_U
E_A#9 / keV,N_A#9,,
-214.5,0,0,0
-210.9,0,0,0
-207.3,0,0,0
-203.7,53,0,0
-200.1,203,0,0
-196.5,227,0,0
-192.8,301,0,0
-189.2,295,0,0
-185.6,296,0,0
-182,314,0,0
-178.4,301,0,0
-174.8,314,0,0
-171.2,359,0,0
-167.6,395,0,0
-164,391,0,0
-160.4,376,0,0
-156.8,430,0,0
-153.2,441,0,0
-149.6,398,0,0
-146,412,0,0
-142.4,441,0,0
-138.8,434,0,0
-135.2,405,0,0
-131.6,505,0,0
-127.9,476,0,0
-124.3,539,0,0
-120.7,556,0,0
-117.1,585,0,0
-113.5,632,0,0
-109.9,603,0,0
-106.3,666,0,0
-102.7,549,0,0
-99.1,526,0,0
-95.5,594,0,0
-91.9,582,0,0
-88.3,600,0,0
-84.7,617,0,0
-81.1,571,0,0
-77.5,636,0,0
-73.9,647,0,0
-70.3,720,0,0
-66.7,655,0,0
-63,682,0,0
-59.4,704,0,0
-55.8,683,0,0
-52.2,717,0,0
-48.6,730,0,0
-45,765,0,0
-41.4,716,0,0
-37.8,751,0,0
-34.2,767,0,0
-30.6,745,0,0
-27,828,0,0
-23.4,776,0,0
-19.8,750,0,0
-16.2,729,0,0
-12.6,738,0,0
-9,823,0,0
-5.4,764,0,0
-1.8,744,0,0
1.9,746,0,0
5.5,739,0,0
9.1,751,0,0
12.7,751,0,0
16.3,750,0,0
19.9,771,0,0
23.5,776,0,0
27.1,860,0,0
30.7,798,0,0
34.3,815,0,0
37.9,892,0,0
41.5,868,0,0
45.1,921,0,0
48.7,895,0,0
52.3,909,0,0
55.9,838,0,0
59.5,904,0,0
63.1,825,0,0
66.8,808,0,0
70.4,808,0,0
74,724,0,0
77.6,731,0,0
81.2,714,0,0
84.8,679,0,0
88.4,679,0,0
92,631,0,0
95.6,644,0,0
99.2,662,0,0
102.8,681,0,0
106.4,648,0,0
110,641,0,0
113.6,655,0,0
117.2,590,0,0
120.8,584,0,0
124.4,637,0,0
128,624,0,0
131.7,630,0,0
135.3,573,0,0
138.9,563,0,0
142.5,629,0,0
146.1,577,0,0
149.7,612,0,0
153.3,563,0,0
156.9,577,0,0
160.5,570,0,0
164.1,536,0,0
167.7,556,0,0
171.3,554,0,0
174.9,542,0,0
178.5,525,0,0
182.1,582,0,0
185.7,523,0,0
189.3,545,0,0
192.9,518,0,0
196.5,534,0,0
200.2,564,0,0
203.8,538,0,0
207.4,500,0,0
211,568,0,0
214.6,516,0,0
218.2,532,0,0
221.8,547,0,0
225.4,501,0,0
229,532,0,0
232.6,507,0,0
236.2,523,0,0
239.8,522,0,0
243.4,532,0,0
247,530,0,0
250.6,491,0,0
254.2,471,0,0
257.8,496,0,0
261.4,512,0,0
265.1,531,0,0
268.7,483,0,0
272.3,510,0,0
275.9,486,0,0
279.5,472,0,0
283.1,478,0,0
286.7,498,0,0
290.3,497,0,0
293.9,483,0,0
297.5,495,0,0
301.1,452,0,0
304.7,498,0,0
308.3,499,0,0
311.9,469,0,0
315.5,475,0,0
319.1,526,0,0
322.7,490,0,0
326.3,468,0,0
330,485,0,0
333.6,494,0,0
337.2,478,0,0
340.8,466,0,0
344.4,468,0,0
348,444,0,0
351.6,483,0,0
355.2,474,0,0
358.8,449,0,0
362.4,487,0,0
366,466,0,0
369.6,429,0,0
373.2,475,0,0
376.8,437,0,0
380.4,432,0,0
384,419,0,0
387.6,406,0,0
391.2,416,0,0
394.9,378,0,0
398.5,329,0,0
402.1,379,0,0
405.7,327,0,0
409.3,326,0,0
412.9,304,0,0
416.5,296,0,0
420.1,275,0,0
423.7,293,0,0
427.3,231,0,0
430.9,235,0,0
434.5,232,0,0
438.1,243,0,0
441.7,228,0,0
445.3,207,0,0
448.9,200,0,0
452.5,186,0,0
456.1,214,0,0
459.8,178,0,0
463.4,189,0,0
467,174,0,0
470.6,177,0,0
474.2,153,0,0
477.8,165,0,0
481.4,164,0,0
485,163,0,0
488.6,177,0,0
492.2,129,0,0
495.8,143,0,0
499.4,143,0,0
503,152,0,0
506.6,156,0,0
510.2,154,0,0
513.8,152,0,0
517.4,148,0,0
521,122,0,0
524.7,136,0,0
528.3,160,0,0
531.9,149,0,0
535.5,149,0,0
539.1,138,0,0
542.7,123,0,0
546.3,163,0,0
549.9,159,0,0
