X,Y,X_U,Y_U
E_A#7 / keV,N_A#7,,
-214.5,0,0,0
-210.9,0,0,0
-207.3,0,0,0
-203.7,77,0,0
-200.1,229,0,0
-196.5,267,0,0
-192.8,279,0,0
-189.2,281,0,0
-185.6,293,0,0
-182,275,0,0
-178.4,324,0,0
-174.8,390,0,0
-171.2,371,0,0
-167.6,398,0,0
-164,356,0,0
-160.4,407,0,0
-156.8,416,0,0
-153.2,396,0,0
-149.6,399,0,0
-146,414,0,0
-142.4,431,0,0
-138.8,495,0,0
-135.2,455,0,0
-131.6,466,0,0
-127.9,498,0,0
-124.3,489,0,0
-120.7,581,0,0
-117.1,628,0,0
-113.5,667,0,0
-109.9,671,0,0
-106.3,602,0,0
-102.7,621,0,0
-99.1,616,0,0
-95.5,585,0,0
-91.9,589,0,0
-88.3,557,0,0
-84.7,567,0,0
-81.1,594,0,0
-77.5,654,0,0
-73.9,618,0,0
-70.3,625,0,0
-66.7,612,0,0
-63,664,0,0
-59.4,654,0,0
-55.8,667,0,0
-52.2,701,0,0
-48.6,659,0,0
-45,737,0,0
-41.4,740,0,0
-37.8,695,0,0
-34.2,704,0,0
-30.6,719,0,0
-27,682,0,0
-23.4,668,0,0
-19.8,705,0,0
-16.2,725,0,0
-12.6,733,0,0
-9,678,0,0
-5.4,719,0,0
-1.8,723,0,0
1.9,722,0,0
5.5,697,0,0
9.1,683,0,0
12.7,688,0,0
16.3,737,0,0
19.9,751,0,0
23.5,745,0,0
27.1,783,0,0
30.7,820,0,0
34.3,812,0,0
37.9,859,0,0
41.5,887,0,0
45.1,879,0,0
48.7,901,0,0
52.3,946,0,0
55.9,928,0,0
59.5,846,0,0
63.1,881,0,0
66.8,800,0,0
70.4,743,0,0
74,797,0,0
77.6,782,0,0
81.2,760,0,0
84.8,710,0,0
88.4,648,0,0
92,718,0,0
95.6,635,0,0
99.2,686,0,0
102.8,693,0,0
106.4,631,0,0
110,642,0,0
113.6,654,0,0
117.2,614,0,0
120.8,647,0,0
124.4,575,0,0
128,587,0,0
131.7,577,0,0
135.3,637,0,0
138.9,552,0,0
142.5,623,0,0
146.1,531,0,0
149.7,592,0,0
153.3,583,0,0
156.9,590,0,0
160.5,569,0,0
164.1,614,0,0
167.7,585,0,0
171.3,566,0,0
174.9,559,0,0
178.5,534,0,0
182.1,535,0,0
185.7,558,0,0
189.3,548,0,0
192.9,548,0,0
196.5,539,0,0
200.2,546,0,0
203.8,551,0,0
207.4,529,0,0
211,554,0,0
214.6,556,0,0
218.2,542,0,0
221.8,506,0,0
225.4,556,0,0
229,546,0,0
232.6,522,0,0
236.2,513,0,0
239.8,500,0,0
243.4,512,0,0
247,487,0,0
250.6,499,0,0
254.2,504,0,0
257.8,506,0,0
261.4,528,0,0
265.1,529,0,0
268.7,457,0,0
272.3,508,0,0
275.9,498,0,0
279.5,554,0,0
283.1,512,0,0
286.7,470,0,0
290.3,493,0,0
293.9,479,0,0
297.5,479,0,0
301.1,435,0,0
304.7,506,0,0
308.3,485,0,0
311.9,478,0,0
315.5,487,0,0
319.1,512,0,0
322.7,495,0,0
326.3,471,0,0
330,481,0,0
333.6,466,0,0
337.2,456,0,0
340.8,496,0,0
344.4,484,0,0
348,454,0,0
351.6,471,0,0
355.2,450,0,0
358.8,466,0,0
362.4,494,0,0
366,455,0,0
369.6,501,0,0
373.2,426,0,0
376.8,432,0,0
380.4,432,0,0
384,389,0,0
387.6,423,0,0
391.2,435,0,0
394.9,387,0,0
398.5,364,0,0
402.1,333,0,0
405.7,362,0,0
409.3,314,0,0
412.9,323,0,0
416.5,298,0,0
420.1,275,0,0
423.7,323,0,0
427.3,269,0,0
430.9,250,0,0
434.5,228,0,0
438.1,233,0,0
441.7,200,0,0
445.3,228,0,0
448.9,188,0,0
452.5,207,0,0
456.1,179,0,0
459.8,194,0,0
463.4,183,0,0
467,177,0,0
470.6,152,0,0
474.2,171,0,0
477.8,142,0,0
481.4,147,0,0
485,150,0,0
488.6,141,0,0
492.2,140,0,0
495.8,142,0,0
499.4,154,0,0
503,147,0,0
506.6,149,0,0
510.2,151,0,0
513.8,146,0,0
517.4,128,0,0
521,125,0,0
524.7,133,0,0
528.3,107,0,0
531.9,130,0,0
535.5,118,0,0
539.1,133,0,0
542.7,138,0,0
546.3,141,0,0
549.9,144,0,0
553.5,132,0,0
557.1,150,0,0
560.7,164,0,0
564.3,180,0,0
567.9,209,0,0
571.5,244,0,0
575.1,213,0,0
578.7,264,0,0
582.3,328,0,0
585.9,351,0,0
589.5,420,0,0
593.2,429,0,0
596.8,505,0,0
600.4,559,0,0
604,622,0,0
607.6,744,0,0
611.2,866,0,0
614.8,823,0,0
618.4,947,0,0
622,1134,0,0
625.6,1151,0,0
629.2,1279,0,0
632.8,1276,0,0
636.4,1406,0,0
640,1382,0,0
643.6,1478,0,0
647.2,1567,0,0
650.8,1551,0,0
654.4,1511,0,0
658.1,1492,0,0
661.7,1507,0,0
665.3,1418,0,0
668.9,1316,0,0
672.5,1252,0,0
676.1,1180,0,0
679.7,1124,0,0
683.3,986,0,0
686.9,890,0,0
690.5,755,0,0
694.1,693,0,0
697.7,563,0,0
701.3,527,0,0
704.9,449,0,0
708.5,338,0,0
712.1,291,0,0
715.7,238,0,0
719.3,212,0,0
723,159,0,0
726.6,131,0,0
730.2,95,0,0
733.8,95,0,0
737.4,65,0,0
741,41,0,0
744.6,43,0,0
748.2,32,0,0
751.8,25,0,0
755.4,22,0,0
759,9,0,0
762.6,7,0,0
766.2,9,0,0
769.8,7,0,0
773.4,10,0,0
777,9,0,0
780.6,8,0,0
784.2,10,0,0
787.9,10,0,0
791.5,7,0,0
795.1,5,0,0
798.7,3,0,0
802.3,11,0,0
805.9,4,0,0
809.5,3,0,0
813.1,8,0,0
816.7,9,0,0
820.3,5,0,0
823.9,4,0,0
827.5,6,0,0
831.1,4,0,0
834.7,10,0,0
838.3,5,0,0
841.9,5,0,0
845.5,3,0,0
849.1,9,0,0
852.8,5,0,0
856.4,6,0,0
860,13,0,0
863.6,9,0,0
867.2,6,0,0
870.8,10,0,0
874.4,11,0,0
878,7,0,0
881.6,6,0,0
885.2,3,0,0
888.8,6,0,0
892.4,6,0,0
896,10,0,0
899.6,8,0,0
903.2,13,0,0
906.8,10,0,0
910.4,8,0,0
914,9,0,0
917.7,8,0,0
921.3,10,0,0
924.9,10,0,0
928.5,7,0,0
932.1,4,0,0
935.7,5,0,0
939.3,8,0,0
942.9,7,0,0
946.5,11,0,0
950.1,9,0,0
953.7,3,0,0
957.3,8,0,0
960.9,3,0,0
964.5,3,0,0
968.1,5,0,0
971.7,7,0,0
975.3,6,0,0
978.9,7,0,0
982.6,7,0,0
986.2,7,0,0
989.8,4,0,0
993.4,5,0,0
997,7,0,0
1000.6,5,0,0
1004.2,5,0,0
1007.8,6,0,0
1011.4,5,0,0
1015,2,0,0
1018.6,7,0,0
1022.2,2,0,0
1025.8,8,0,0
1029.4,3,0,0
1033,6,0,0
1036.6,2,0,0
1040.2,5,0,0
1043.8,3,0,0
1047.4,5,0,0
1051.1,1,0,0
1054.7,4,0,0
1058.3,4,0,0
1061.9,4,0,0
1065.5,4,0,0
1069.1,5,0,0
1072.7,6,0,0
1076.3,6,0,0
1079.9,8,0,0
1083.5,6,0,0
1087.1,3,0,0
1090.7,3,0,0
1094.3,2,0,0
1097.9,1,0,0
1101.5,2,0,0
1105.1,1,0,0
1108.7,4,0,0
1112.3,1,0,0
1116,7,0,0
1119.6,3,0,0
1123.2,3,0,0
1126.8,2,0,0
1130.4,4,0,0
1134,4,0,0
1137.6,3,0,0
1141.2,1,0,0
1144.8,1,0,0
1148.4,1,0,0
1152,2,0,0
1155.6,3,0,0
1159.2,1,0,0
1162.8,0,0,0
1166.4,3,0,0
1170,0,0,0
1173.6,0,0,0
1177.2,0,0,0
1180.9,1,0,0
1184.5,3,0,0
1188.1,4,0,0
1191.7,2,0,0
1195.3,2,0,0
1198.9,2,0,0
1202.5,1,0,0
1206.1,3,0,0
1209.7,0,0,0
1213.3,1,0,0
1216.9,0,0,0
1220.5,0,0,0
1224.1,0,0,0
1227.7,0,0,0
1231.3,1,0,0
1234.9,1,0,0
1238.5,1,0,0
1242.1,0,0,0
1245.8,1,0,0
1249.4,1,0,0
1253,1,0,0
1256.6,1,0,0
1260.2,1,0,0
1263.8,0,0,0
1267.4,2,0,0
1271,1,0,0
1274.6,1,0,0
1278.2,1,0,0
1281.8,0,0,0
1285.4,2,0,0
1289,2,0,0
1292.6,1,0,0
1296.2,0,0,0
1299.8,0,0,0
1303.4,0,0,0
1307,0,0,0
1310.7,1,0,0
1314.3,1,0,0
1317.9,1,0,0
1321.5,1,0,0
1325.1,2,0,0
1328.7,0,0,0
1332.3,1,0,0
1335.9,0,0,0
1339.5,2,0,0
1343.1,0,0,0
1346.7,2,0,0
1350.3,0,0,0
1353.9,3,0,0
1357.5,0,0,0
1361.1,1,0,0
1364.7,1,0,0
1368.3,2,0,0
1371.9,1,0,0
1375.6,1,0,0
1379.2,0,0,0
1382.8,1,0,0
1386.4,0,0,0
1390,0,0,0
1393.6,0,0,0
1397.2,1,0,0
1400.8,3,0,0
1404.4,1,0,0
1408,3,0,0
1411.6,3,0,0
1415.2,0,0,0
1418.8,0,0,0
