Bright spot, x , y, L, D, Theta, sin(theta), avg_intensity 
#1,38.0,163.0,16.067601189972322,,=0.5 * ATAN(D2/E2),=SIN(F2),0.5819844285638127,
#2,5.0,125.0,12.009596163068931,,=0.5 * ATAN(D3/E3),=SIN(F3),0.5154250528833761,
#3,59.0,153.0,15.74224380448988,,=0.5 * ATAN(D4/E4),=SIN(F4),0.5733337984859284,
#4,66.0,86.0,10.407037618842358,,=0.5 * ATAN(D5/E5),=SIN(F5),0.6218508754005712,
#5,152.0,40.0,15.088805916970369,,=0.5 * ATAN(D6/E6),=SIN(F6),0.6184484886310444,
#6,207.0,131.0,23.51706104086988,,=0.5 * ATAN(D7/E7),=SIN(F7),0.5692545145715984,
