Bright spot, x , y, L, D, Theta, sin(theta), avg_intensity 
#1,208.0,148.0,24.506902864295196,,=0.5 * ATAN(D2/E2),=SIN(F2),0.5919821888842726,
#2,161.0,18.0,15.552296293473836,,=0.5 * ATAN(D3/E3),=SIN(F3),0.598331841620232,
#3,147.0,75.0,15.842617965475277,,=0.5 * ATAN(D4/E4),=SIN(F4),0.6274244002438729,
#4,101.0,126.0,15.50243954995471,,=0.5 * ATAN(D5/E5),=SIN(F5),0.5640739738173008,
#5,90.0,242.0,24.786597668901635,,=0.5 * ATAN(D6/E6),=SIN(F6),0.5820030160800952,
#6,84.0,132.0,15.020242341586902,,=0.5 * ATAN(D7/E7),=SIN(F7),0.5768444883925508,
#7,73.0,98.0,11.73126284762216,,=0.5 * ATAN(D8/E8),=SIN(F8),0.5906926799421729,
#8,44.0,160.0,15.930215817747102,,=0.5 * ATAN(D9/E9),=SIN(F9),0.6087876270432051,
#9,16.0,148.0,14.290785842633008,,=0.5 * ATAN(D10/E10),=SIN(F10),0.5661345477370968,
#10,71.0,234.0,23.47528811324794,,=0.5 * ATAN(D11/E11),=SIN(F11),0.5826298556094648,
#11,100.0,99.0,13.50873850513067,,=0.5 * ATAN(D12/E12),=SIN(F12),0.6054578062691653,
#12,103.0,44.0,10.75242856288755,,=0.5 * ATAN(D13/E13),=SIN(F13),0.596965966687523,
#13,112.0,130.0,16.472883900519665,,=0.5 * ATAN(D14/E14),=SIN(F14),0.563856953309286,
#14,125.0,75.0,13.994284547628721,,=0.5 * ATAN(D15/E15),=SIN(F15),0.6088752539056799,
#15,131.0,218.0,24.41591612043259,,=0.5 * ATAN(D16/E16),=SIN(F16),0.5984534182067819,
#16,138.0,62.0,14.523629298491477,,=0.5 * ATAN(D17/E17),=SIN(F17),0.6101109745908555,
#17,147.0,37.0,14.55215612890406,,=0.5 * ATAN(D18/E18),=SIN(F18),0.6640064594280763,
#18,173.0,129.0,20.716880073987976,,=0.5 * ATAN(D19/E19),=SIN(F19),0.5702347948337253,
#19,202.0,136.0,23.377527670820967,,=0.5 * ATAN(D20/E20),=SIN(F20),0.5878527729901508,
#20,229.0,129.0,25.232116676965493,,=0.5 * ATAN(D21/E21),=SIN(F21),0.5554215401163586,
#21,230.0,90.0,23.710250947638663,,=0.5 * ATAN(D22/E22),=SIN(F22),0.6265406966126125,
