Bright spot, x , y, L, D, Theta, sin(theta), avg_intensity 
#1,91.0,0.0,8.736,,=0.5 * ATAN(D2/E2),=SIN(F2),0.5271483297176333,
#2,191.0,0.0,18.336000000000002,,=0.5 * ATAN(D3/E3),=SIN(F3),0.5282472219591895,
#3,210.0,0.0,20.16,,=0.5 * ATAN(D4/E4),=SIN(F4),0.5209825643262176,
#4,231.0,1.0,22.176207791234283,,=0.5 * ATAN(D5/E5),=SIN(F5),0.5135384324025298,
