Bright spot, x , y, L, D, Theta, sin(theta), avg_intensity 
#1,242.0,29.0,23.3982153165578,,=0.5 * ATAN(D2/E2),=SIN(F2),0.6148581408836552,
#2,200.0,62.0,20.101400548220514,,=0.5 * ATAN(D3/E3),=SIN(F3),0.6242347824497926,
#3,178.0,106.0,19.88845695372067,,=0.5 * ATAN(D4/E4),=SIN(F4),0.5954464372314271,
#4,139.0,21.0,13.495428559330747,,=0.5 * ATAN(D5/E5),=SIN(F5),0.6899763492055581,
#5,129.0,53.0,13.388472653742099,,=0.5 * ATAN(D6/E6),=SIN(F6),0.6381113133260932,
#6,125.0,162.0,19.64343921007724,,=0.5 * ATAN(D7/E7),=SIN(F7),0.6011946266417961,
#7,89.0,187.0,19.881504973215687,,=0.5 * ATAN(D8/E8),=SIN(F8),0.5809519765230291,
#8,74.0,110.0,12.727152705927592,,=0.5 * ATAN(D9/E9),=SIN(F9),0.6191149746632881,
#9,50.0,125.0,12.924395537122809,,=0.5 * ATAN(D10/E10),=SIN(F10),0.5799626371286117,
#10,10.0,120.0,11.559930795640604,,=0.5 * ATAN(D11/E11),=SIN(F11),0.6126984769151574,
#11,27.0,123.0,12.089140912405647,,=0.5 * ATAN(D12/E12),=SIN(F12),0.5890170057018039,
#12,105.0,44.0,10.929253222430159,,=0.5 * ATAN(D13/E13),=SIN(F13),0.6447689242105183,
#13,109.0,40.0,11.14634002711204,,=0.5 * ATAN(D14/E14),=SIN(F14),0.673298210244023,
#14,169.0,100.0,18.85147675912951,,=0.5 * ATAN(D15/E15),=SIN(F15),0.6320676198972345,
