Bright spot, x , y, L, D, Theta, sin(theta), avg_intensity 
#1,2.0,-45.0,4.3242645617492,,=0.5 * ATAN(D2/E2),=SIN(F2),0.8015243715040875,
#2,149.0,0.0,14.304,,=0.5 * ATAN(D3/E3),=SIN(F3),0.6424984112610886,
