Bright spot, x , y, L, D, Theta, sin(theta), avg_intensity 
#1,-242.0,68.0,24.131734459006463,,=0.5 * ATAN(D2/E2),=SIN(F2),0.45402437288847025,
#2,-207.0,-147.0,24.373036905564312,,=0.5 * ATAN(D3/E3),=SIN(F3),0.4101483006148321,
#3,-160.0,17.0,15.446456681064431,,=0.5 * ATAN(D4/E4),=SIN(F4),0.4663258593278877,
#4,-144.0,-78.0,15.72174036167752,,=0.5 * ATAN(D5/E5),=SIN(F5),0.45387557617601765,
#5,-83.0,128.0,14.64527118219393,,=0.5 * ATAN(D6/E6),=SIN(F6),0.5124725269248596,
#6,-82.0,-246.0,24.893449740845483,,=0.5 * ATAN(D7/E7),=SIN(F7),0.421710665118373,
#7,-39.0,-164.0,16.18304890927541,,=0.5 * ATAN(D8/E8),=SIN(F8),0.4784310111522666,
#8,20.0,146.0,14.14689563119768,,=0.5 * ATAN(D9/E9),=SIN(F9),0.5030553652436482,
#9,59.0,-154.0,15.831852450045131,,=0.5 * ATAN(D10/E10),=SIN(F10),0.43857244668603695,
#10,140.0,58.0,14.547722295947224,,=0.5 * ATAN(D11/E11),=SIN(F11),0.47585924143443703,
#11,153.0,-42.0,15.23136133114831,,=0.5 * ATAN(D12/E12),=SIN(F12),0.4509109829752676,
