Bright spot, x , y, L, D, Theta, sin(theta), avg_intensity 
#1,-127.0,-16.0,12.28837499427813,,=0.5 * ATAN(D2/E2),=SIN(F2),0.36923404063363496,
#2,-100.0,-56.0,11.002789464494901,,=0.5 * ATAN(D3/E3),=SIN(F3),0.34058370772366714,
#3,-61.0,-95.0,10.838225685046423,,=0.5 * ATAN(D4/E4),=SIN(F4),0.34380823981952585,
#4,-61.0,-62.0,8.349792811800782,,=0.5 * ATAN(D5/E5),=SIN(F5),0.34992272990920725,
#5,-41.0,-67.0,7.540737364475706,,=0.5 * ATAN(D6/E6),=SIN(F6),0.3753566755595153,
#6,-18.0,-126.0,12.218805178903542,,=0.5 * ATAN(D7/E7),=SIN(F7),0.3533031233335493,
#7,23.0,-98.0,9.663629131956585,,=0.5 * ATAN(D8/E8),=SIN(F8),0.7031084408485673,
#8,34.0,-127.0,12.621353334726034,,=0.5 * ATAN(D9/E9),=SIN(F9),0.6966415227525314,
#9,49.0,-8.0,4.766281569525661,,=0.5 * ATAN(D10/E10),=SIN(F10),0.9237152005134529,
#10,67.0,-87.0,10.541656795779305,,=0.5 * ATAN(D11/E11),=SIN(F11),0.7045815869345281,
#11,70.0,-51.0,8.314398114115056,,=0.5 * ATAN(D12/E12),=SIN(F12),0.7263291320086452,
#12,102.0,-1.0,9.792470576927968,,=0.5 * ATAN(D13/E13),=SIN(F13),0.712356603929534,
#13,123.0,-1.0,11.808390237454045,,=0.5 * ATAN(D14/E14),=SIN(F14),0.73342520097084,
#14,132.0,-128.0,17.651473819486007,,=0.5 * ATAN(D15/E15),=SIN(F15),0.688921197864587,
#15,147.0,-1.0,14.112326526834618,,=0.5 * ATAN(D16/E16),=SIN(F16),0.6581504033638798,
#16,179.0,-127.0,21.069758422915058,,=0.5 * ATAN(D17/E17),=SIN(F17),0.6653839587640067,
#17,203.0,-1.0,19.48823645176751,,=0.5 * ATAN(D18/E18),=SIN(F18),0.6492291109607842,
