X,Y,X_U,Y_U
0,55156.49351,0.26088887,0
2,33568.3316,0.26088887,0
4,25445.12767,0.26088887,0
6,20977.74474,0.26088887,0
8,15462.36178,0.26088887,0
10,13569.11267,0.26088887,0
12,10859.02317,0.26088887,0
14,8183.493775,0.26088887,0
16,7260.288357,0.26088887,0
20,4996.095481,0.26088887,0
