X,Y,X_U,Y_U
0,162673.9236,0.26088887,0
2,156308.0461,0.26088887,0
4,151015.8417,0.26088887,0
6,145394.3195,0.26088887,0
8,143126.0838,0.26088887,0
10,137047.2303,0.26088887,0
12,132942.0298,0.26088887,0
14,129148.5061,0.26088887,0
16,124073.5638,0.26088887,0
20,116957.0733,0.26088887,0
