X,Y,X_U,Y_U,
3.0,113.15660439312319,0.0,0.0,
3.4,80.4086340907612,0.0,0.0,
3.7,75.81865208120887,0.0,0.0,
4.2,72.33688495948698,0.0,0.0,
5.4,133.05478869177173,0.0,0.0,
5.7,101.87843000519958,0.0,0.0,
5.9,118.91562332707099,0.0,0.0,
6.1,114.33882236396668,0.0,0.0,
6.6,118.9979849431337,0.0,0.0,
7.1,120.81863466977704,0.0,0.0,
7.8,117.92281435037494,0.0,0.0,
8.8,88.01319243892826,0.0,0.0,
9.1,103.04218704817909,0.0,0.0,
9.6,85.33427746776906,0.0,0.0,
11.1,104.26111462004953,0.0,0.0,
11.4,252.52628752845595,0.0,0.0,
11.6,912.7662597953222,0.0,0.0,
12.1,99.62099117855661,0.0,0.0,
12.5,99.79104406243384,0.0,0.0,
12.8,68.06776821653202,0.0,0.0,
13.1,74.59357358284488,0.0,0.0,
13.9,83.87017635359058,0.0,0.0,
15.0,64.91161378143983,0.0,0.0,
15.9,59.56176229160543,0.0,0.0,
16.4,56.85868007543069,0.0,0.0,
16.7,59.1788996229428,0.0,0.0,
17.3,54.57881400175514,0.0,0.0,
17.6,56.062756026279004,0.0,0.0,
17.9,55.84158920922663,0.0,0.0,
18.5,51.494112766838796,0.0,0.0,
18.6,43.311392470336536,0.0,0.0,
19.0,39.7690946597975,0.0,0.0,
19.8,42.765867430268706,0.0,0.0,
20.3,37.973830835793706,0.0,0.0,
20.6,28.258897476574955,0.0,0.0,
20.9,26.91413153347736,0.0,0.0,
21.1,32.83755556699252,0.0,0.0,
21.8,55.76495219460316,0.0,0.0,
22.0,29.275183535140673,0.0,0.0,
22.1,26.584440508995684,0.0,0.0,
22.5,30.657917261904,0.0,0.0,
22.8,25.92836902795529,0.0,0.0,
23.2,30.19653652080011,0.0,0.0,
23.7,32.25664981470834,0.0,0.0,
23.9,23.60861515227309,0.0,0.0,
24.1,22.667548069192534,0.0,0.0,
24.5,23.950434307864352,0.0,0.0,
25.1,37.472509681897606,0.0,0.0,
25.3,26.649294323648096,0.0,0.0,
25.8,21.809475432922124,0.0,0.0,
26.0,19.74371097523416,0.0,0.0,
27.0,25.553452561781327,0.0,0.0,
