X,Y,X_U,Y_U,
3.0,92.21868815390476,0.0,0.0,
3.1,148.76820079993803,0.0,0.0,
3.2,146.01389350822865,0.0,0.0,
3.3,103.09644917252132,0.0,0.0,
3.4,74.00370539304491,0.0,0.0,
3.5,75.74642965920701,0.0,0.0,
3.6,79.21666609226352,0.0,0.0,
3.7,63.08244683653468,0.0,0.0,
3.8,43.23203348384468,0.0,0.0,
3.9,40.256732622557685,0.0,0.0,
4.0,45.26763070598342,0.0,0.0,
4.1,38.35469025780827,0.0,0.0,
4.2,24.37031414162718,0.0,0.0,
4.3,24.763347712488294,0.0,0.0,
4.4,39.448184276749274,0.0,0.0,
4.5,43.63071284842098,0.0,0.0,
4.6,27.729239794256745,0.0,0.0,
4.7,15.940682130426232,0.0,0.0,
4.8,29.812821354786145,0.0,0.0,
4.9,51.735018247654345,0.0,0.0,
5.0,48.30116503241323,0.0,0.0,
5.1,21.834539924613683,0.0,0.0,
5.2,10.856441723489088,0.0,0.0,
5.3,34.66996790949852,0.0,0.0,
5.4,63.42953150181098,0.0,0.0,
5.5,60.164417952088634,0.0,0.0,
5.6,34.328331075659115,0.0,0.0,
5.7,27.86675132611199,0.0,0.0,
5.8,53.99888621905617,0.0,0.0,
5.9,78.55786103215118,0.0,0.0,
6.0,70.41956563089187,0.0,0.0,
6.1,46.14295561735287,0.0,0.0,
6.2,44.329868598754324,0.0,0.0,
6.3,69.37336795876365,0.0,0.0,
6.4,86.99507154885718,0.0,0.0,
6.5,75.37508220728347,0.0,0.0,
6.6,55.42710848740319,0.0,0.0,
6.7,58.26998241310887,0.0,0.0,
6.8,80.6497058288102,0.0,0.0,
6.9,92.480962604498,0.0,0.0,
7.0,81.22135990840613,0.0,0.0,
7.1,66.99460556341481,0.0,0.0,
7.2,70.57252784869428,0.0,0.0,
7.3,84.95774914239051,0.0,0.0,
7.4,89.89352637711553,0.0,0.0,
7.5,82.51110201308846,0.0,0.0,
7.6,78.17757577367694,0.0,0.0,
7.7,85.19196246904598,0.0,0.0,
7.8,94.18695421353216,0.0,0.0,
7.9,95.08593509758343,0.0,0.0,
8.0,91.6685336749181,0.0,0.0,
8.1,92.37192984880042,0.0,0.0,
8.2,95.93246005272509,0.0,0.0,
8.3,95.85214086627835,0.0,0.0,
8.4,93.73415211482983,0.0,0.0,
8.5,96.93711467230678,0.0,0.0,
8.6,104.12355627962795,0.0,0.0,
8.7,104.66004325401148,0.0,0.0,
8.8,95.73139327370416,0.0,0.0,
8.9,89.90988184622323,0.0,0.0,
9.0,98.1876981058699,0.0,0.0,
9.1,112.40395143041516,0.0,0.0,
9.2,114.93271957049006,0.0,0.0,
9.3,103.44406891560241,0.0,0.0,
9.4,94.70393071058358,0.0,0.0,
9.5,101.12344834377463,0.0,0.0,
9.6,113.524482553104,0.0,0.0,
9.7,114.42824170412315,0.0,0.0,
9.8,102.22132740047668,0.0,0.0,
9.9,92.32687347802919,0.0,0.0,
10.0,95.59941209932406,0.0,0.0,
10.1,105.08366460250957,0.0,0.0,
10.2,107.45811493957338,0.0,0.0,
10.3,100.64211865261765,0.0,0.0,
10.4,94.14789827398806,0.0,0.0,
10.5,95.27404046866658,0.0,0.0,
10.6,101.0960731458687,0.0,0.0,
10.7,103.97685531888669,0.0,0.0,
10.8,100.52796892270118,0.0,0.0,
10.9,94.10068455454757,0.0,0.0,
11.0,91.15181521554517,0.0,0.0,
11.1,95.59603726054704,0.0,0.0,
11.2,104.24643626895714,0.0,0.0,
11.3,108.01500875930631,0.0,0.0,
11.4,101.26059439288937,0.0,0.0,
11.5,90.40260425281726,0.0,0.0,
11.6,88.32965210749931,0.0,0.0,
11.7,97.77683974069959,0.0,0.0,
11.8,105.68484481539596,0.0,0.0,
11.9,99.72303201646206,0.0,0.0,
12.0,86.31610784035706,0.0,0.0,
12.1,83.23860160078382,0.0,0.0,
12.2,94.52951816822501,0.0,0.0,
12.3,103.42570304997291,0.0,0.0,
12.4,95.59635667147052,0.0,0.0,
12.5,80.32217423301782,0.0,0.0,
12.6,77.95619330464486,0.0,0.0,
12.7,90.64576484679529,0.0,0.0,
12.8,99.00329486294007,0.0,0.0,
12.9,90.078131355524,0.0,0.0,
13.0,75.65858921940365,0.0,0.0,
13.1,74.19988528450499,0.0,0.0,
13.2,83.83489918254708,0.0,0.0,
13.3,86.56061587935604,0.0,0.0,
13.4,76.03904194619406,0.0,0.0,
13.5,66.37992328015339,0.0,0.0,
13.6,69.71585296980142,0.0,0.0,
13.7,78.25510921582814,0.0,0.0,
13.8,77.86075183284446,0.0,0.0,
13.9,70.13423775680862,0.0,0.0,
14.0,67.86788953480963,0.0,0.0,
14.1,72.72415881822891,0.0,0.0,
14.2,72.67824513679967,0.0,0.0,
14.3,63.608021656489115,0.0,0.0,
14.4,58.36218369410639,0.0,0.0,
14.5,66.0454905673646,0.0,0.0,
14.6,74.64401733723875,0.0,0.0,
14.7,68.18457567111706,0.0,0.0,
14.8,53.82221370044626,0.0,0.0,
14.9,53.69521315733264,0.0,0.0,
15.0,69.88818460072518,0.0,0.0,
15.1,77.39264265529715,0.0,0.0,
15.2,61.08779948522035,0.0,0.0,
15.3,42.3188565623572,0.0,0.0,
15.4,50.277196913646414,0.0,0.0,
15.5,76.74017078266206,0.0,0.0,
15.6,83.8936817455296,0.0,0.0,
15.7,58.87894733624305,0.0,0.0,
15.8,35.23022550959337,0.0,0.0,
15.9,45.72085046147097,0.0,0.0,
16.0,73.59340833009418,0.0,0.0,
16.1,75.71566337557283,0.0,0.0,
16.2,46.11314303804865,0.0,0.0,
16.3,26.10599969150468,0.0,0.0,
16.4,44.205264800874225,0.0,0.0,
16.5,73.64026160804123,0.0,0.0,
16.6,70.92034910963383,0.0,0.0,
16.7,39.17904885681279,0.0,0.0,
16.8,23.01553723966161,0.0,0.0,
16.9,43.03327334501319,0.0,0.0,
17.0,67.05471157701112,0.0,0.0,
