X,Y,X_U,Y_U,
3.0,422.85824562582053,0.0,0.0,
3.1,394.75882184569036,0.0,0.0,
3.2,193.8170025647596,0.0,0.0,
3.3,221.10533009320483,0.0,0.0,
3.4,217.19285993281014,0.0,0.0,
3.5,130.18328044401727,0.0,0.0,
3.6,168.23772794471486,0.0,0.0,
3.7,166.8335041044378,0.0,0.0,
3.8,121.99976144163871,0.0,0.0,
3.9,176.43334126751816,0.0,0.0,
4.0,173.01781340990453,0.0,0.0,
4.1,132.53666988386993,0.0,0.0,
4.2,181.25410443189648,0.0,0.0,
4.3,176.10835972664216,0.0,0.0,
4.4,147.92672354027482,0.0,0.0,
4.5,199.6079529633487,0.0,0.0,
4.6,190.60615533165736,0.0,0.0,
4.7,162.84933993501267,0.0,0.0,
4.8,212.06779917391697,0.0,0.0,
4.9,201.6697596156054,0.0,0.0,
5.0,172.39642468364192,0.0,0.0,
5.1,211.47625406462188,0.0,0.0,
5.2,197.6361884778582,0.0,0.0,
5.3,177.20910585572344,0.0,0.0,
5.4,219.4883279890049,0.0,0.0,
5.5,201.80065761041567,0.0,0.0,
5.6,174.50232398682854,0.0,0.0,
5.7,208.04061145147332,0.0,0.0,
5.8,195.26606026202552,0.0,0.0,
5.9,182.2852018038196,0.0,0.0,
6.0,216.29716157578287,0.0,0.0,
6.1,198.06630284249346,0.0,0.0,
6.2,187.40622049174854,0.0,0.0,
6.3,221.71663762232643,0.0,0.0,
6.4,200.32922302824858,0.0,0.0,
6.5,185.85115187654372,0.0,0.0,
6.6,214.12943173218898,0.0,0.0,
6.7,197.7463317928403,0.0,0.0,
6.8,196.79642056884,0.0,0.0,
6.9,221.45331451639137,0.0,0.0,
7.0,190.8640000454849,0.0,0.0,
7.1,189.314347686898,0.0,0.0,
7.2,221.07679590468325,0.0,0.0,
7.3,193.8255532263412,0.0,0.0,
7.4,193.40487106335362,0.0,0.0,
7.5,224.7587214066263,0.0,0.0,
7.6,199.46662174236985,0.0,0.0,
7.7,204.06293999199136,0.0,0.0,
7.8,235.58752227984422,0.0,0.0,
7.9,205.1337607183738,0.0,0.0,
8.0,201.8156581251047,0.0,0.0,
8.1,226.81571726205476,0.0,0.0,
8.2,203.30835097421183,0.0,0.0,
8.3,212.69653143151078,0.0,0.0,
8.4,233.95261188395355,0.0,0.0,
8.5,199.47085286981158,0.0,0.0,
8.6,210.23008811411978,0.0,0.0,
8.7,236.88643420282273,0.0,0.0,
8.8,201.41669489369244,0.0,0.0,
8.9,208.55482551277206,0.0,0.0,
9.0,233.8925112249734,0.0,0.0,
9.1,201.4356834803535,0.0,0.0,
9.2,208.36114222688903,0.0,0.0,
9.3,225.19403514118537,0.0,0.0,
9.4,186.22847694644906,0.0,0.0,
9.5,188.2629015569612,0.0,0.0,
9.6,197.6620875304926,0.0,0.0,
9.7,165.6018962201251,0.0,0.0,
9.8,185.58056892879446,0.0,0.0,
9.9,196.13031274952564,0.0,0.0,
10.0,155.22571983358776,0.0,0.0,
10.1,176.43422613584647,0.0,0.0,
10.2,189.5844223923908,0.0,0.0,
10.3,147.83340246959844,0.0,0.0,
10.4,169.8097566488156,0.0,0.0,
10.5,181.74685931965968,0.0,0.0,
10.6,140.5002053008664,0.0,0.0,
10.7,165.5907455290279,0.0,0.0,
10.8,174.6421076590827,0.0,0.0,
10.9,132.77913137407705,0.0,0.0,
11.0,163.98030234731237,0.0,0.0,
11.1,171.88950401806235,0.0,0.0,
11.2,124.99998726567401,0.0,0.0,
11.3,156.44150387567066,0.0,0.0,
11.4,164.90932744164965,0.0,0.0,
11.5,122.02478760805347,0.0,0.0,
11.6,158.47927703460232,0.0,0.0,
11.7,162.63632450790726,0.0,0.0,
11.8,117.13926598899685,0.0,0.0,
11.9,154.3205649830824,0.0,0.0,
12.0,149.4858668128435,0.0,0.0,
12.1,100.94004767354281,0.0,0.0,
12.2,148.12052220601075,0.0,0.0,
12.3,146.2576627879011,0.0,0.0,
12.4,97.48405727313128,0.0,0.0,
12.5,145.78366719701773,0.0,0.0,
12.6,138.3309382170079,0.0,0.0,
12.7,92.24584817311111,0.0,0.0,
12.8,146.00839158576457,0.0,0.0,
12.9,127.86229584475562,0.0,0.0,
13.0,80.3760961365436,0.0,0.0,
13.1,144.25250001567807,0.0,0.0,
13.2,126.69715928627589,0.0,0.0,
13.3,90.47267293787635,0.0,0.0,
13.4,155.70998453661176,0.0,0.0,
13.5,110.83999102130508,0.0,0.0,
13.6,81.82699268132643,0.0,0.0,
13.7,158.93030857026653,0.0,0.0,
13.8,91.19819255205647,0.0,0.0,
13.9,102.24585422434296,0.0,0.0,
14.0,184.09020936766404,0.0,0.0,
14.1,81.42798939998453,0.0,0.0,
14.2,607.1556153575684,0.0,0.0,
14.3,1625.6181337054506,0.0,0.0,
14.4,1368.9222665391228,0.0,0.0,
14.5,302.89935739475516,0.0,0.0,
14.6,168.34994625832164,0.0,0.0,
14.7,285.33141559885996,0.0,0.0,
14.8,45.44547561598399,0.0,0.0,
14.9,179.95426767830483,0.0,0.0,
