X,Y,X_U,Y_U,
8.1,90.96875502658861,0.0,0.0,
8.2,91.10442520535666,0.0,0.0,
8.3,91.18459845791108,0.0,0.0,
8.4,91.23257787858269,0.0,0.0,
8.5,91.26612277655903,0.0,0.0,
8.6,91.29668917269485,0.0,0.0,
8.7,91.32897794262907,0.0,0.0,
8.8,91.36080604456738,0.0,0.0,
8.9,91.38330383204512,0.0,0.0,
9.0,91.38142894478933,0.0,0.0,
9.1,91.33477514271559,0.0,0.0,
9.2,91.2186431334293,0.0,0.0,
9.3,91.00533034758486,0.0,0.0,
9.4,90.66558810109994,0.0,0.0,
9.5,90.17018795471859,0.0,0.0,
9.6,89.49153457944,0.0,0.0,
9.7,88.6052602256642,0.0,0.0,
9.8,87.49173605865352,0.0,0.0,
9.9,86.1374381635032,0.0,0.0,
10.0,84.53611085590802,0.0,0.0,
10.1,82.68967689630107,0.0,0.0,
10.2,80.60885305475213,0.0,0.0,
10.3,78.31343990554944,0.0,0.0,
10.4,75.83226638027196,0.0,0.0,
10.5,73.20278206896594,0.0,0.0,
10.6,70.47030309337602,0.0,0.0,
10.7,67.68693013180625,0.0,0.0,
10.8,64.91016940068909,0.0,0.0,
10.9,62.201298658412924,0.0,0.0,
11.0,59.623530189123656,0.0,0.0,
11.1,57.240030890514035,0.0,0.0,
11.2,55.111865730727615,0.0,0.0,
11.3,53.295934724915234,0.0,0.0,
11.4,51.8429750581908,0.0,0.0,
11.5,50.79569897783157,0.0,0.0,
11.6,50.18713460801504,0.0,0.0,
11.7,50.03923100482533,0.0,0.0,
11.8,50.361780749449856,0.0,0.0,
11.9,51.151703431369945,0.0,0.0,
12.0,52.39272182651759,0.0,0.0,
12.1,54.05544981019278,0.0,0.0,
12.2,56.09789748728592,0.0,0.0,
12.3,58.46638512882554,0.0,0.0,
12.4,61.09684374394668,0.0,0.0,
12.5,63.91646695802497,0.0,0.0,
12.6,66.84566676108702,0.0,0.0,
12.7,69.80027505258546,0.0,0.0,
12.8,72.69392410859088,0.0,0.0,
12.9,75.44053244450767,0.0,0.0,
13.0,77.95681827870972,0.0,0.0,
13.1,80.16476107884442,0.0,0.0,
13.2,81.99393256684453,0.0,0.0,
13.3,83.38362205702127,0.0,0.0,
13.4,84.28468700250347,0.0,0.0,
13.5,84.66106794279608,0.0,0.0,
13.6,84.49091741495641,0.0,0.0,
13.7,83.76730447864688,0.0,0.0,
13.8,82.49846991818197,0.0,0.0,
13.9,80.70762148403229,0.0,0.0,
14.0,78.4322732523818,0.0,0.0,
14.1,75.7231478291932,0.0,0.0,
14.2,72.64267422062213,0.0,0.0,
14.3,69.2631272674483,0.0,0.0,
14.4,65.66446616317165,0.0,0.0,
14.5,61.931939356683515,0.0,0.0,
14.6,58.15353075453293,0.0,0.0,
14.7,54.417327329798155,0.0,0.0,
14.8,50.80889083956144,0.0,0.0,
14.9,47.40871626211672,0.0,0.0,
15.0,44.28985678854187,0.0,0.0,
15.1,41.515789830522735,0.0,0.0,
15.2,39.138590712914095,0.0,0.0,
15.3,37.197470761454724,0.0,0.0,
15.4,35.71772470116372,0.0,0.0,
15.5,34.71011903800033,0.0,0.0,
15.6,34.17073884206102,0.0,0.0,
15.7,34.08129555493933,0.0,0.0,
15.8,34.40988359452188,0.0,0.0,
15.9,35.11215911638842,0.0,0.0,
16.0,36.132900786052375,0.0,0.0,
16.1,37.407900263595685,0.0,0.0,
16.2,38.86611969927251,0.0,0.0,
16.3,40.43204522396852,0.0,0.0,
16.4,42.028159460500305,0.0,0.0,
16.5,43.577452670131855,0.0,0.0,
16.6,45.00589138769876,0.0,0.0,
16.7,46.24476530416132,0.0,0.0,
16.8,47.232837654168634,0.0,0.0,
16.9,47.91823129897191,0.0,0.0,
17.0,48.25999182172187,0.0,0.0,
17.1,48.22927996029536,0.0,0.0,
17.2,47.81015821798238,0.0,0.0,
17.3,46.99995009121441,0.0,0.0,
17.4,45.809164577895594,0.0,0.0,
17.5,44.260993002467565,0.0,0.0,
17.6,42.390399234153996,0.0,0.0,
17.7,40.242837615541184,0.0,0.0,
17.8,37.872644921209925,0.0,0.0,
17.9,35.34116303548812,0.0,0.0,
18.0,32.71465743618931,0.0,0.0,
18.1,30.06210272701637,0.0,0.0,
18.2,27.452910181575707,0.0,0.0,
18.3,24.95467343622822,0.0,0.0,
18.4,22.631007073467,0.0,0.0,
18.5,20.539548935409854,0.0,0.0,
18.6,18.730190746235856,0.0,0.0,
18.7,17.24359323020523,0.0,0.0,
18.8,16.110031686824886,0.0,0.0,
18.9,15.348606286212382,0.0,0.0,
19.0,14.96683858366816,0.0,0.0,
19.1,14.96066236516537,0.0,0.0,
19.2,15.314803386344488,0.0,0.0,
19.3,16.003529321426793,0.0,0.0,
19.4,16.991738747444693,0.0,0.0,
19.5,18.236346677537014,0.0,0.0,
19.6,19.687914406554842,0.0,0.0,
19.7,21.292463569267994,0.0,0.0,
19.8,22.993408596051918,0.0,0.0,
19.9,24.733538367948075,0.0,0.0,
20.0,26.456976926054878,0.0,0.0,
23.4,28.111054598379347,0.0,0.0,
23.5,29.648024804634453,0.0,0.0,
23.6,31.026567937593768,0.0,0.0,
23.7,32.213031872968216,0.0,0.0,
23.8,33.182368533639256,0.0,0.0,
23.9,33.91873717494817,0.0,0.0,
24.0,34.415757265626766,0.0,0.0,
24.1,34.67640658136592,0.0,0.0,
24.2,34.71257295498539,0.0,0.0,
24.3,34.544280586866904,0.0,0.0,
24.4,34.198623473737555,0.0,0.0,
24.5,33.70844895403178,0.0,0.0,
24.6,33.11084322806668,0.0,0.0,
24.7,32.4454776811098,0.0,0.0,
24.8,31.752879673620765,0.0,0.0,
24.9,31.072693997002055,0.0,0.0,
25.0,30.44200133739284,0.0,0.0,
25.1,29.893757840511054,0.0,0.0,
25.2,29.45541530739311,0.0,0.0,
25.3,29.147774835398383,0.0,0.0,
25.4,28.984118087968827,0.0,0.0,
25.5,28.9696501347218,0.0,0.0,
25.6,29.101276311772995,0.0,0.0,
25.7,29.367723216394428,0.0,0.0,
25.8,29.75000120621371,0.0,0.0,
25.9,30.2221930723876,0.0,0.0,
26.0,30.75254134933348,0.0,0.0,
26.1,31.304795445380304,0.0,0.0,
26.2,31.839769832577517,0.0,0.0,
26.3,32.31705627803891,0.0,0.0,
26.4,32.69682683391344,0.0,0.0,
26.5,32.94166026026737,0.0,0.0,
26.6,33.01832289008618,0.0,0.0,
26.7,32.89943573127084,0.0,0.0,
26.8,32.56496282488589,0.0,0.0,
26.9,32.00346144510208,0.0,0.0,
27.0,31.2130424555095,0.0,0.0,
27.1,30.201998774051237,0.0,0.0,
27.2,28.98907112258705,0.0,0.0,
27.3,27.603332668272504,0.0,0.0,
27.4,26.08368737998077,0.0,0.0,
27.5,24.47799047190174,0.0,0.0,
27.6,22.841812722196256,0.0,0.0,
27.7,21.236883273016765,0.0,0.0,
27.8,19.72925729297974,0.0,0.0,
27.9,18.38726520108661,0.0,0.0,
28.0,17.27930864633537,0.0,0.0,
28.1,16.471574804130153,0.0,0.0,
28.2,16.0257445541309,0.0,0.0,
28.3,15.996771588497786,0.0,0.0,
28.4,16.43080839337087,0.0,0.0,
28.5,17.363351366138186,0.0,0.0,
28.6,18.817671180098145,0.0,0.0,
28.7,20.803586074126688,0.0,0.0,
28.8,23.316625293614045,0.0,0.0,
28.9,26.337617775333356,0.0,0.0,
29.0,29.832727746485634,0.0,0.0,
29.1,33.75394463565854,0.0,0.0,
29.2,38.040020040233905,0.0,0.0,
29.3,42.61782994524405,0.0,0.0,
29.4,47.40412642591401,0.0,0.0,
29.5,52.307630155742416,0.0,0.0,
29.6,57.23140361641261,0.0,0.0,
29.7,62.07543534977322,0.0,0.0,
29.8,66.73935822950615,0.0,0.0,
29.9,71.12521981307567,0.0,0.0,
30.0,75.1402205349461,0.0,0.0,
