X,Y,X_U,Y_U,
3.0,198.58050621441777,0.0,0.0,
3.1,253.522570150759,0.0,0.0,
3.2,269.14203278433985,0.0,0.0,
3.3,248.67891276333268,0.0,0.0,
3.4,210.39853576592813,0.0,0.0,
3.5,173.20952849120138,0.0,0.0,
3.6,146.31423819982655,0.0,0.0,
3.7,129.42203186539712,0.0,0.0,
3.8,119.24371708697146,0.0,0.0,
3.9,113.80935417030977,0.0,0.0,
4.0,111.48582894005206,0.0,0.0,
4.1,108.84954888239999,0.0,0.0,
4.2,102.21028476754353,0.0,0.0,
4.3,91.69909693578474,0.0,0.0,
4.4,82.37336193723053,0.0,0.0,
4.5,79.66099656697352,0.0,0.0,
4.6,83.41698222061059,0.0,0.0,
4.7,87.38308340914972,0.0,0.0,
4.8,85.35163848746372,0.0,0.0,
4.9,77.72662130198201,0.0,0.0,
5.0,71.24063856245277,0.0,0.0,
5.1,71.82575233611028,0.0,0.0,
5.2,78.2144596698966,0.0,0.0,
5.3,83.24636169532184,0.0,0.0,
5.4,81.52804707591513,0.0,0.0,
5.5,75.14328181239284,0.0,0.0,
5.6,71.22790564735679,0.0,0.0,
5.7,74.10750910074445,0.0,0.0,
5.8,80.58131885450778,0.0,0.0,
5.9,83.40865328852723,0.0,0.0,
6.0,79.09104558986968,0.0,0.0,
6.1,71.50413144014404,0.0,0.0,
6.2,67.64438076944944,0.0,0.0,
6.3,70.33685088016914,0.0,0.0,
6.4,75.77195055998064,0.0,0.0,
6.5,78.15164379934997,0.0,0.0,
6.6,75.96868308682065,0.0,0.0,
6.7,73.04582372395669,0.0,0.0,
6.8,73.62509113492615,0.0,0.0,
6.9,77.38628037821516,0.0,0.0,
7.0,80.01911091174709,0.0,0.0,
7.1,78.47548845373154,0.0,0.0,
7.2,74.7583616385358,0.0,0.0,
7.3,73.87247597177414,0.0,0.0,
7.4,78.17922487704604,0.0,0.0,
7.5,84.40776750772392,0.0,0.0,
7.6,86.65611079871341,0.0,0.0,
7.7,82.26045752685692,0.0,0.0,
7.8,74.4715081697606,0.0,0.0,
7.9,69.37513150957915,0.0,0.0,
8.0,70.3741239242945,0.0,0.0,
8.1,75.59728108389338,0.0,0.0,
8.2,80.17115768085205,0.0,0.0,
8.3,80.51806876010284,0.0,0.0,
8.4,76.6347789104768,0.0,0.0,
8.5,71.13030064435543,0.0,0.0,
8.6,66.94433343426172,0.0,0.0,
8.7,65.93314020404273,0.0,0.0,
8.8,68.56671544805309,0.0,0.0,
8.9,73.79512537032582,0.0,0.0,
9.0,78.98334140998685,0.0,0.0,
9.1,80.910371781941,0.0,0.0,
9.2,78.06505753183974,0.0,0.0,
9.3,72.45542790479952,0.0,0.0,
9.4,68.63957399989627,0.0,0.0,
9.5,70.03033084175573,0.0,0.0,
9.6,75.57087561142228,0.0,0.0,
9.7,80.13872662119738,0.0,0.0,
