X,Y,X_U,Y_U,
3.98,32.35301215614519,0.0,0.0,
3.98,32.546142217176545,0.0,0.0,
3.99,32.731662050825705,0.0,0.0,
4.0,32.909505185022006,0.0,0.0,
4.01,33.07960999707721,0.0,0.0,
4.01,33.24191975404209,0.0,0.0,
4.02,33.39638264946896,0.0,0.0,
4.03,33.54295183655108,0.0,0.0,
4.04,33.6815854576136,0.0,0.0,
4.04,33.81224666993307,0.0,0.0,
4.05,33.934903667865434,0.0,0.0,
4.06,34.04952970126642,0.0,0.0,
4.07,34.156103090187855,0.0,0.0,
4.08,34.25460723584161,0.0,0.0,
4.08,34.34503062782012,0.0,0.0,
4.09,34.42736684756928,0.0,0.0,
4.1,34.50161456811163,0.0,0.0,
4.11,34.567777550018015,0.0,0.0,
4.11,34.62586463363413,0.0,0.0,
4.12,34.67588972756514,0.0,0.0,
4.13,34.71787179342942,0.0,0.0,
4.14,34.751834826892534,0.0,0.0,
4.14,34.77780783499713,0.0,0.0,
4.15,34.795824809804714,0.0,0.0,
4.16,34.80592469837308,0.0,0.0,
4.17,34.80815136908977,0.0,0.0,
4.17,34.802553574389954,0.0,0.0,
4.18,34.78918490988667,0.0,0.0,
4.19,34.76810376994709,0.0,0.0,
4.2,34.73937329974728,0.0,0.0,
4.2,34.70306134384487,0.0,0.0,
4.21,34.659240391309375,0.0,0.0,
4.22,34.60798751745199,0.0,0.0,
4.23,34.54938432220212,0.0,0.0,
4.23,34.48351686517794,0.0,0.0,
4.24,34.41047559750115,0.0,0.0,
4.25,34.330355290410864,0.0,0.0,
4.26,34.24325496073049,0.0,0.0,
4.26,34.149277793247364,0.0,0.0,
4.27,34.04853106006527,0.0,0.0,
4.28,33.941126036992095,0.0,0.0,
4.29,33.82717791702988,0.0,0.0,
4.29,33.70680572103204,0.0,0.0,
4.3,33.580132205600634,0.0,0.0,
4.31,33.447283768292564,0.0,0.0,
4.32,33.30839035021178,0.0,0.0,
4.33,33.1635853360605,0.0,0.0,
4.33,33.01300545172983,0.0,0.0,
4.34,32.85679065950878,0.0,0.0,
4.35,32.6950840509929,0.0,0.0,
4.36,32.52803173777749,0.0,0.0,
4.36,32.35578274001908,0.0,0.0,
4.37,32.178488872953636,0.0,0.0,
4.38,31.996304631458504,0.0,0.0,
4.39,31.809387072749672,0.0,0.0,
4.39,31.617895697304064,0.0,0.0,
4.4,31.421992328101386,0.0,0.0,
4.41,31.22184098827853,0.0,0.0,
4.42,31.017607777292007,0.0,0.0,
4.42,30.809460745685247,0.0,0.0,
4.43,30.597569768558436,0.0,0.0,
4.44,30.38210641783788,0.0,0.0,
4.45,30.163243833447453,0.0,0.0,
4.45,29.941156593478226,0.0,0.0,
4.46,29.716020583461344,0.0,0.0,
4.47,29.488012864843103,0.0,0.0,
4.48,29.257311542764697,0.0,0.0,
4.48,29.02409563325233,0.0,0.0,
4.49,28.78854492991553,0.0,0.0,
4.5,28.550839870263317,0.0,0.0,
4.51,28.3111614017365,0.0,0.0,
4.51,28.0696908475646,0.0,0.0,
4.52,27.82660977254777,0.0,0.0,
4.53,27.58209984887094,0.0,0.0,
4.54,27.33634272205179,0.0,0.0,
4.54,27.089519877127312,0.0,0.0,
4.55,26.841812505183892,0.0,0.0,
4.56,26.59340137033125,0.0,0.0,
4.57,26.344466677225995,0.0,0.0,
4.58,26.095187939246088,0.0,0.0,
4.58,25.84574384741726,0.0,0.0,
4.59,25.596312140194765,0.0,0.0,
4.6,25.347069474197898,0.0,0.0,
4.61,25.098191296000685,0.0,0.0,
4.61,24.84985171507362,0.0,0.0,
4.62,24.602223377977786,0.0,0.0,
4.63,24.355477343905722,0.0,0.0,
4.64,24.10978296166596,0.0,0.0,
4.64,23.865307748205048,0.0,0.0,
4.65,23.622217268761247,0.0,0.0,
4.66,23.380675018739968,0.0,0.0,
4.67,23.140842307404576,0.0,0.0,
4.67,22.902878143466733,0.0,0.0,
4.68,22.666939122669632,0.0,0.0,
4.69,22.433179317443717,0.0,0.0,
4.7,22.201750168724722,0.0,0.0,
4.7,21.97280038001205,0.0,0.0,
4.71,21.746475813749996,0.0,0.0,
4.72,21.522919390110392,0.0,0.0,
4.73,21.302270988252534,0.0,0.0,
4.73,21.084667350136225,0.0,0.0,
4.74,20.870241986958728,0.0,0.0,
4.75,20.65912508828818,0.0,0.0,
4.76,20.451443433960215,0.0,0.0,
4.76,20.247320308804113,0.0,0.0,
4.77,20.04687542026239,0.0,0.0,
4.78,19.850224818965792,0.0,0.0,
4.79,19.65748082232121,0.0,0.0,
4.79,19.46875194117034,0.0,0.0,
4.8,19.284142809572895,0.0,0.0,
4.81,19.10375411776535,0.0,0.0,
4.82,18.92768254834466,0.0,0.0,
4.83,18.756020715723974,0.0,0.0,
4.83,18.588857108902218,0.0,0.0,
4.84,18.426276037590995,0.0,0.0,
4.85,18.26835758173457,0.0,0.0,
4.86,18.115177544461826,0.0,0.0,
4.86,17.96680740849861,0.0,0.0,
4.87,17.823314296076198,0.0,0.0,
4.88,17.68476093235709,0.0,0.0,
4.89,17.551205612407482,0.0,0.0,
4.89,17.42270217173518,0.0,0.0,
4.9,17.299299960413137,0.0,0.0,
4.91,17.18104382080284,0.0,0.0,
4.92,17.06797406889277,0.0,0.0,
4.92,16.960126479259653,0.0,0.0,
4.93,16.857532273661317,0.0,0.0,
4.94,16.760218113264486,0.0,0.0,
4.95,16.668206094509298,0.0,0.0,
4.95,16.58151374860839,0.0,0.0,
4.96,16.50015404467681,0.0,0.0,
4.97,16.424135396484694,0.0,0.0,
4.98,16.35346167282247,0.0,0.0,
4.98,16.28813221146575,0.0,0.0,
4.99,16.228141836723722,0.0,0.0,
5.0,16.173480880551423,0.0,0.0,
5.01,16.1241352072048,0.0,0.0,
5.01,16.08008624141472,0.0,0.0,
5.02,16.041311000049543,0.0,0.0,
5.03,16.00778212724037,0.0,0.0,
5.04,15.979467932931652,0.0,0.0,
5.04,15.956332434824562,0.0,0.0,
5.05,15.938335403673898,0.0,0.0,
5.06,15.92543241189565,0.0,0.0,
5.07,15.917574885445177,0.0,0.0,
5.08,15.914710158915621,0.0,0.0,
5.08,15.91678153381093,0.0,0.0,
5.09,15.92372833994058,0.0,0.0,
5.1,15.935485999881802,0.0,0.0,
5.11,15.95198609645445,0.0,0.0,
5.11,15.973156443148778,0.0,0.0,
5.12,15.9989211574451,0.0,0.0,
5.13,16.029200736962807,0.0,0.0,
5.14,16.0639121383726,0.0,0.0,
5.14,16.10296885900435,0.0,0.0,
5.15,16.14628102108118,0.0,0.0,
5.16,16.193755458507333,0.0,0.0,
5.17,16.245295806136266,0.0,0.0,
5.17,16.300802591443137,0.0,0.0,
5.18,16.360173328524336,0.0,0.0,
5.19,16.423302614343314,0.0,0.0,
5.2,16.490082227143375,0.0,0.0,
5.2,16.560401226942464,0.0,0.0,
5.21,16.63414605802733,0.0,0.0,
5.22,16.711200653359057,0.0,0.0,
5.23,16.791446540803424,0.0,0.0,
5.23,16.874762951098305,0.0,0.0,
5.24,16.96102692746429,0.0,0.0,
5.25,17.050113436770737,0.0,0.0,
5.26,17.14189548216284,0.0,0.0,
5.26,17.236244217054534,0.0,0.0,
5.27,17.333029060395805,0.0,0.0,
5.28,17.432117813114193,0.0,0.0,
5.29,17.533376775638164,0.0,0.0,
5.29,17.636670866401317,0.0,0.0,
5.3,17.74186374123098,0.0,0.0,
5.31,17.84881791352249,0.0,0.0,
5.32,17.957394875098483,0.0,0.0,
5.33,18.06745521765453,0.0,0.0,
5.33,18.178858754690726,0.0,0.0,
5.34,18.291464643827076,0.0,0.0,
5.35,18.40513150940506,0.0,0.0,
5.36,18.51971756527048,0.0,0.0,
5.36,18.635080737640486,0.0,0.0,
5.37,18.75107878795041,0.0,0.0,
5.38,18.867569435582183,0.0,0.0,
5.39,18.98441048037199,0.0,0.0,
5.39,19.101459924797282,0.0,0.0,
5.4,19.21857609574339,0.0,0.0,
5.41,19.33561776574964,0.0,0.0,
5.42,19.452444273636054,0.0,0.0,
5.42,19.568915644412066,0.0,0.0,
5.43,19.684892708369237,0.0,0.0,
5.44,19.800237219261444,0.0,0.0,
5.45,19.914811971475906,0.0,0.0,
5.45,20.02848091609889,0.0,0.0,
5.46,20.141109275783634,0.0,0.0,
5.47,20.252563658325627,0.0,0.0,
5.48,20.362712168853022,0.0,0.0,
5.48,20.471424520542726,0.0,0.0,
5.49,20.578572143771208,0.0,0.0,
5.5,20.684028293611846,0.0,0.0,
5.51,20.787668155592545,0.0,0.0,
5.51,20.889368949628,0.0,0.0,
5.52,20.989010032042952,0.0,0.0,
5.53,21.08647299560366,0.0,0.0,
5.54,21.18164176747826,0.0,0.0,
5.54,21.274402705047088,0.0,0.0,
5.55,21.364644689484685,0.0,0.0,
5.56,21.452259217041437,0.0,0.0,
5.57,21.537140487949078,0.0,0.0,
5.58,21.619185492880938,0.0,0.0,
5.58,21.698294096897506,0.0,0.0,
5.59,21.7743691208103,0.0,0.0,
5.6,21.847316419900157,0.0,0.0,
5.61,21.917044959927438,0.0,0.0,
5.61,21.983466890373556,0.0,0.0,
5.62,22.046497614857454,0.0,0.0,
5.63,22.10605585867031,0.0,0.0,
5.64,22.162063733376552,0.0,0.0,
5.64,22.214446798430743,0.0,0.0,
5.65,22.263134119762213,0.0,0.0,
5.66,22.308058325281994,0.0,0.0,
5.67,22.349155657269762,0.0,0.0,
5.67,22.38636602160051,0.0,0.0,
5.68,22.41963303377316,0.0,0.0,
5.69,22.448904061706738,0.0,0.0,
5.7,22.474130265272166,0.0,0.0,
5.7,22.495266632529436,0.0,0.0,
5.71,22.512272012644768,0.0,0.0,
5.72,22.52510914546341,0.0,0.0,
5.73,22.533744687716002,0.0,0.0,
5.73,22.538149235842972,0.0,0.0,
5.74,22.538297345418453,0.0,0.0,
5.75,22.534167547163413,0.0,0.0,
5.76,22.52574235953716,0.0,0.0,
5.76,22.51300829790108,0.0,0.0,
5.77,22.49595588024963,0.0,0.0,
5.78,22.474579629508955,0.0,0.0,
5.79,22.4488780724029,0.0,0.0,
5.8,22.41885373489307,0.0,0.0,
5.8,22.384513134198418,0.0,0.0,
5.81,22.345866767406037,0.0,0.0,
5.82,22.302929096685887,0.0,0.0,
5.83,22.255718531124504,0.0,0.0,
5.83,22.20425740519763,0.0,0.0,
5.84,22.14857195390315,0.0,0.0,
5.85,22.08869228457693,0.0,0.0,
5.86,22.024652345421398,0.0,0.0,
5.86,21.95648989077393,0.0,0.0,
5.87,21.88424644314931,0.0,0.0,
5.88,21.807967252090407,0.0,0.0,
5.89,21.727701249865135,0.0,0.0,
5.89,21.643501004050236,0.0,0.0,
5.9,21.555422667044947,0.0,0.0,
5.91,21.463525922558425,0.0,0.0,
5.92,21.367873929122297,0.0,0.0,
5.92,21.268533260675092,0.0,0.0,
5.93,21.165573844273183,0.0,0.0,
5.94,21.0590688949847,0.0,0.0,
5.95,20.949094848020206,0.0,0.0,
5.95,20.83573128816463,0.0,0.0,
5.96,20.71906087656868,0.0,0.0,
5.97,20.599169274965863,0.0,0.0,
5.98,20.476145067381424,0.0,0.0,
5.98,20.350079679400498,0.0,0.0,
5.99,20.22106729506702,0.0,0.0,
6.0,20.089204771485374,0.0,0.0,
6.01,19.954591551198536,0.0,0.0,
6.01,19.81732957241911,0.0,0.0,
6.02,19.677523177192057,0.0,0.0,
6.03,19.535279017565866,0.0,0.0,
6.04,19.39070595985703,0.0,0.0,
6.05,19.24391498708705,0.0,0.0,
6.05,19.09501909967827,0.0,0.0,
6.06,18.94413321449352,0.0,0.0,
6.07,18.79137406230623,0.0,0.0,
6.08,18.63686008378926,0.0,0.0,
6.08,18.48071132411266,0.0,0.0,
6.09,18.323049326239836,0.0,0.0,
6.1,18.16399702301351,0.0,0.0,
6.11,18.0036786281262,0.0,0.0,
6.11,17.842219526064774,0.0,0.0,
6.12,17.679746161128186,0.0,0.0,
6.13,17.516385925608656,0.0,0.0,
6.14,17.352267047235003,0.0,0.0,
6.14,17.18751847597381,0.0,0.0,
6.15,17.0222697702838,0.0,0.0,
6.16,16.856650982922247,0.0,0.0,
6.17,16.690792546400218,0.0,0.0,
6.17,16.524825158183063,0.0,0.0,
6.18,16.358879665737557,0.0,0.0,
6.19,16.19308695151925,0.0,0.0,
6.2,16.02757781800117,0.0,0.0,
6.2,15.862482872840808,0.0,0.0,
6.21,15.69793241428291,0.0,0.0,
6.22,15.534056316895683,0.0,0.0,
6.23,15.370983917738556,0.0,0.0,
6.23,15.20884390305625,0.0,0.0,
6.24,15.047764195597487,0.0,0.0,
6.25,14.887871842653995,0.0,0.0,
6.26,14.729292904912215,0.0,0.0,
6.26,14.572152346216557,0.0,0.0,
6.27,14.416573924333846,0.0,0.0,
6.28,14.262680082813386,0.0,0.0,
6.29,14.110591844035492,0.0,0.0,
6.3,13.960428703535927,0.0,0.0,
6.3,13.812308525699573,0.0,0.0,
6.31,13.666347440909817,0.0,0.0,
6.32,13.522659744240629,0.0,0.0,
6.33,13.381357795777717,0.0,0.0,
6.33,13.242551922654238,0.0,0.0,
6.34,13.106350322881351,0.0,0.0,
6.35,12.972858971058361,0.0,0.0,
6.36,12.842181526039539,0.0,0.0,
6.36,12.714419240637179,0.0,0.0,
6.37,12.589670873436983,0.0,0.0,
6.38,12.46803260280089,0.0,0.0,
6.39,12.349597943128332,0.0,0.0,
6.39,12.234457663450046,0.0,0.0,
6.4,12.122699708418782,0.0,0.0,
6.41,12.014409121768265,0.0,0.0,
6.42,11.909667972301829,0.0,0.0,
6.42,11.808555282474632,0.0,0.0,
6.43,11.711146959629666,0.0,0.0,
6.44,11.617515729945659,0.0,0.0,
6.45,11.527731075151774,0.0,0.0,
6.45,11.441859172064609,0.0,0.0,
6.46,11.359962834995379,0.0,0.0,
6.47,11.28210146107884,0.0,0.0,
6.48,11.208330978568991,0.0,0.0,
6.48,11.138703798143641,0.0,0.0,
6.49,11.073268767261897,0.0,0.0,
6.5,11.012071127609635,0.0,0.0,
6.51,10.955152475671694,0.0,0.0,
6.51,10.902550726462392,0.0,0.0,
6.52,10.854300080444668,0.0,0.0,
6.53,10.8104309936665,0.0,0.0,
6.54,10.770970151139588,0.0,0.0,
6.55,10.735940443481613,0.0,0.0,
6.55,10.705360946842397,0.0,0.0,
6.56,10.679246906131665,0.0,0.0,
6.57,10.657609721559584,0.0,0.0,
6.58,10.640456938504013,0.0,0.0,
6.58,10.627792240712179,0.0,0.0,
6.59,10.619615446840042,0.0,0.0,
6.6,10.615922510336326,0.0,0.0,
6.61,10.61670552266591,0.0,0.0,
6.61,10.621952719874203,0.0,0.0,
6.62,10.631648492483901,0.0,0.0,
6.63,10.64577339871615,0.0,0.0,
6.64,10.664304181024733,0.0,0.0,
6.64,10.687213785930162,0.0,0.0,
6.65,10.714471387133385,0.0,0.0,
6.66,10.746042411893466,0.0,0.0,
6.67,10.781888570643245,0.0,0.0,
6.67,10.821967889819105,0.0,0.0,
6.68,10.866234747876948,0.0,0.0,
6.69,10.914639914462667,0.0,0.0,
6.7,10.96713059270412,0.0,0.0,
6.7,11.023650464589386,0.0,0.0,
6.71,11.08413973939,0.0,0.0,
6.72,11.148535205091658,0.0,0.0,
6.73,11.21677028278415,0.0,0.0,
6.73,11.28877508396822,0.0,0.0,
6.74,11.364476470727602,0.0,0.0,
6.75,11.443798118716309,0.0,0.0,
6.76,11.526660582906755,0.0,0.0,
6.76,11.6129813660438,0.0,0.0,
6.77,11.702674989744901,0.0,0.0,
6.78,11.795653068186482,0.0,0.0,
6.79,11.89182438431458,0.0,0.0,
6.8,11.991094968512888,0.0,0.0,
6.8,12.093368179662962,0.0,0.0,
6.81,12.198544788526664,0.0,0.0,
6.82,12.30652306337959,0.0,0.0,
6.83,12.417198857823468,0.0,0.0,
6.83,12.530465700701491,0.0,0.0,
6.84,12.646214888040772,0.0,0.0,
6.85,12.764335576943388,0.0,0.0,
6.86,12.884714881345708,0.0,0.0,
6.86,13.007237969564882,0.0,0.0,
6.87,13.131788163548448,0.0,0.0,
6.88,13.25824703974398,0.0,0.0,
6.89,13.386494531500507,0.0,0.0,
6.89,13.516409032917,0.0,0.0,
6.9,13.64786750404707,0.0,0.0,
6.91,13.78074557737136,0.0,0.0,
6.92,13.914917665446705,0.0,0.0,
6.92,14.050257069639718,0.0,0.0,
6.93,14.186636089852193,0.0,0.0,
6.94,14.32392613514575,0.0,0.0,
6.95,14.461997835168436,0.0,0.0,
6.95,14.600721152291726,0.0,0.0,
6.96,14.739965494359568,0.0,0.0,
6.97,14.879599827954094,0.0,0.0,
6.98,15.01949279208075,0.0,0.0,
6.98,15.159512812177121,0.0,0.0,
6.99,15.299528214345326,0.0,0.0,
7.0,15.439407339713034,0.0,0.0,
7.01,15.579018658823738,0.0,0.0,
7.01,15.718230885958542,0.0,0.0,
7.02,15.856913093292066,0.0,0.0,
7.03,15.99493482478444,0.0,0.0,
7.04,16.132166209711897,0.0,0.0,
7.05,16.26847807573876,0.0,0.0,
7.05,16.40374206143391,0.0,0.0,
7.06,16.537830728134878,0.0,0.0,
7.07,16.670617671064498,0.0,0.0,
7.08,16.801977629603723,0.0,0.0,
7.08,16.93178659662715,0.0,0.0,
7.09,17.059921926805636,0.0,0.0,
7.1,17.186262443785058,0.0,0.0,
7.11,17.31068854614756,0.0,0.0,
7.11,17.433082312064396,0.0,0.0,
7.12,17.553327602551043,0.0,0.0,
7.13,17.671310163234672,0.0,0.0,
7.14,17.78691772454735,0.0,0.0,
7.14,17.900040100257627,0.0,0.0,
7.15,18.010569284256324,0.0,0.0,
7.16,18.118399545512165,0.0,0.0,
7.17,18.223427521116275,0.0,0.0,
7.17,18.325552307334245,0.0,0.0,
7.18,18.424675548586823,0.0,0.0,
7.19,18.520701524283787,0.0,0.0,
7.2,18.613537233433178,0.0,0.0,
7.2,18.70309247695514,0.0,0.0,
7.21,18.789279937626905,0.0,0.0,
7.22,18.872015257590228,0.0,0.0,
7.23,18.951217113354105,0.0,0.0,
7.23,19.026807288226614,0.0,0.0,
7.24,19.09871074211344,0.0,0.0,
7.25,19.166855678621364,0.0,0.0,
7.26,19.23117360940861,0.0,0.0,
7.26,19.291599415724967,0.0,0.0,
7.27,19.34807140708833,0.0,0.0,
7.28,19.400531377045283,0.0,0.0,
7.29,19.448924655966906,0.0,0.0,
7.3,19.493200160833,0.0,0.0,
7.3,19.533310441960328,0.0,0.0,
7.31,19.56921172663353,0.0,0.0,
7.32,19.60086395959941,0.0,0.0,
7.33,19.628230840388618,0.0,0.0,
7.33,19.651279857430314,0.0,0.0,
7.34,19.669982318929335,0.0,0.0,
7.35,19.68431338047801,0.0,0.0,
7.36,19.694252069375775,0.0,0.0,
7.36,19.6997813056352,0.0,0.0,
7.37,19.700887919653383,0.0,0.0,
7.38,19.69756266653301,0.0,0.0,
7.39,19.68980023703693,0.0,0.0,
7.39,19.67759926516646,0.0,0.0,
7.4,19.66096233235379,0.0,0.0,
7.41,19.63989596826323,0.0,0.0,
7.42,19.614410648198646,0.0,0.0,
7.42,19.584520787116187,0.0,0.0,
7.43,19.550244730246604,0.0,0.0,
7.44,19.511604740331475,0.0,0.0,
7.45,19.46862698148355,0.0,0.0,
7.45,19.42134149968131,0.0,0.0,
7.46,19.369782199912713,0.0,0.0,
7.47,19.313986819986198,0.0,0.0,
7.48,19.253996901027058,0.0,0.0,
7.48,19.189857754684873,0.0,0.0,
7.49,19.12161842707418,0.0,0.0,
7.5,19.049331659480863,0.0,0.0,
7.51,18.973053845861735,0.0,0.0,
7.51,18.892844987174335,0.0,0.0,
7.52,18.808768642571685,0.0,0.0,
7.53,18.720891877502307,0.0,0.0,
7.54,18.629285208757295,0.0,0.0,
7.55,18.534022546509,0.0,0.0,
7.55,18.43518113338912,0.0,0.0,
7.56,18.332841480654803,0.0,0.0,
7.57,18.227087301496248,0.0,0.0,
7.58,18.118005441540177,0.0,0.0,
7.58,18.005685806605857,0.0,0.0,
7.59,17.890221287773535,0.0,0.0,
7.6,17.771707683827426,0.0,0.0,
7.61,17.650243621136596,0.0,0.0,
7.61,17.525930471041235,0.0,0.0,
7.62,17.398872264811132,0.0,0.0,
7.63,17.26917560624835,0.0,0.0,
7.64,17.1369495820068,0.0,0.0,
7.64,17.00230566970147,0.0,0.0,
7.65,16.865357643886277,0.0,0.0,
7.66,16.726221479977717,0.0,0.0,
7.67,16.585015256203512,0.0,0.0,
7.67,16.441859053661062,0.0,0.0,
7.68,16.29687485456592,0.0,0.0,
7.69,16.150186438778203,0.0,0.0,
7.7,16.001919278691386,0.0,0.0,
7.7,15.852200432574254,0.0,0.0,
7.71,15.701158436452655,0.0,0.0,
7.72,15.548923194623633,0.0,0.0,
7.73,15.395625868894935,0.0,0.0,
7.73,15.241398766639763,0.0,0.0,
7.74,15.086375227764318,0.0,0.0,
7.75,14.930689510682704,0.0,0.0,
7.76,14.774476677393713,0.0,0.0,
7.76,14.617872477758382,0.0,0.0,
7.77,14.461013233075619,0.0,0.0,
7.78,14.304035719053847,0.0,0.0,
7.79,14.14707704827768,0.0,0.0,
7.8,13.990274552270682,0.0,0.0,
7.8,13.833765663251858,0.0,0.0,
7.81,13.677687795687866,0.0,0.0,
7.82,13.522178227741069,0.0,0.0,
7.83,13.3673739827141,0.0,0.0,
7.83,13.213411710591187,0.0,0.0,
7.84,13.06042756977844,0.0,0.0,
7.85,12.908557109142595,0.0,0.0,
7.86,12.757935150448967,0.0,0.0,
7.86,12.608695671299543,0.0,0.0,
7.87,12.460971688670467,0.0,0.0,
7.88,12.314895143148924,0.0,0.0,
7.89,12.17059678396832,0.0,0.0,
7.89,12.028206054939824,0.0,0.0,
7.9,11.887850981378898,0.0,0.0,
7.91,11.749658058122908,0.0,0.0,
7.92,11.613752138736388,0.0,0.0,
7.92,11.48025632599942,0.0,0.0,
7.93,11.349291863773372,0.0,0.0,
7.94,11.22097803033552,0.0,0.0,
7.95,11.095432033278396,0.0,0.0,
7.95,10.972768906059459,0.0,0.0,
7.96,10.853101406295552,0.0,0.0,
7.97,10.736539915886185,0.0,0.0,
7.98,10.623192343054841,0.0,0.0,
7.98,10.513164026392152,0.0,0.0,
7.99,10.406557640984193,0.0,0.0,
8.0,10.303473106709118,0.0,0.0,
8.01,10.20400749877933,0.0,0.0,
8.01,10.108254960610463,0.0,0.0,
8.02,10.01630661909137,0.0,0.0,
8.03,9.928250502329643,0.0,0.0,
8.04,9.844171459946082,0.0,0.0,
8.05,9.764151085986398,0.0,0.0,
8.05,9.688267644520028,0.0,0.0,
8.06,9.61659599799078,0.0,0.0,
8.07,9.54920753838324,0.0,0.0,
8.08,9.486170121265715,0.0,0.0,
8.08,9.427548002769363,0.0,0.0,
8.09,9.373401779559455,0.0,0.0,
8.1,9.323788331852326,0.0,0.0,
8.11,9.27876076953041,0.0,0.0,
8.11,9.238368381403642,0.0,0.0,
8.12,9.202656587662908,0.0,0.0,
8.13,9.171666895571068,0.0,0.0,
8.14,9.145436858429857,0.0,0.0,
8.14,9.124000037862958,0.0,0.0,
8.15,9.10738596944961,0.0,0.0,
8.16,9.095620131741896,0.0,0.0,
8.17,9.088723918695042,0.0,0.0,
8.17,9.086714615537957,0.0,0.0,
