X,Y,X_U,Y_U
-47.9,0,0,0
-44.8,0,0,0
-41.6,0,0,0
-38.5,0,0,0
-35.3,28,0,0
-32.2,68,0,0
-29.1,129,0,0
-25.9,107,0,0
-22.8,118,0,0
-19.6,127,0,0
-16.5,144,0,0
-13.4,146,0,0
-10.2,144,0,0
-7.1,162,0,0
-3.9,180,0,0
-0.8,169,0,0
2.3,204,0,0
5.5,194,0,0
8.6,159,0,0
11.8,184,0,0
14.9,189,0,0
18,196,0,0
21.2,195,0,0
24.3,205,0,0
27.5,201,0,0
30.6,222,0,0
33.7,232,0,0
36.9,242,0,0
40,251,0,0
43.2,240,0,0
46.3,239,0,0
49.4,241,0,0
52.6,266,0,0
55.7,269,0,0
58.9,259,0,0
62,246,0,0
65.1,258,0,0
68.3,249,0,0
71.4,249,0,0
74.6,293,0,0
77.7,250,0,0
80.8,271,0,0
84,248,0,0
87.1,291,0,0
90.3,258,0,0
93.4,240,0,0
96.5,230,0,0
99.7,273,0,0
102.8,242,0,0
106,299,0,0
109.1,262,0,0
112.2,283,0,0
115.4,248,0,0
118.5,259,0,0
121.7,260,0,0
124.8,279,0,0
127.9,273,0,0
131.1,225,0,0
134.2,251,0,0
137.3,283,0,0
140.5,268,0,0
143.6,283,0,0
146.8,305,0,0
149.9,293,0,0
153,322,0,0
156.2,294,0,0
159.3,322,0,0
162.5,334,0,0
165.6,313,0,0
168.7,308,0,0
171.9,321,0,0
175,348,0,0
178.2,299,0,0
181.3,301,0,0
184.4,263,0,0
187.6,292,0,0
190.7,286,0,0
193.9,244,0,0
197,282,0,0
200.1,259,0,0
203.3,265,0,0
206.4,257,0,0
209.6,264,0,0
212.7,244,0,0
215.8,267,0,0
219,256,0,0
222.1,252,0,0
225.3,232,0,0
228.4,256,0,0
231.5,230,0,0
234.7,237,0,0
237.8,255,0,0
241,236,0,0
244.1,211,0,0
247.2,210,0,0
250.4,222,0,0
253.5,210,0,0
256.7,227,0,0
259.8,225,0,0
262.9,231,0,0
266.1,191,0,0
269.2,214,0,0
272.4,192,0,0
275.5,214,0,0
278.6,183,0,0
281.8,208,0,0
284.9,222,0,0
288.1,200,0,0
291.2,211,0,0
294.3,195,0,0
297.5,221,0,0
300.6,172,0,0
303.8,191,0,0
306.9,206,0,0
310,187,0,0
313.2,190,0,0
316.3,181,0,0
319.5,162,0,0
322.6,151,0,0
325.7,169,0,0
328.9,138,0,0
332,123,0,0
335.2,125,0,0
338.3,104,0,0
341.4,114,0,0
344.6,103,0,0
347.7,100,0,0
350.9,99,0,0
354,98,0,0
357.1,77,0,0
360.3,80,0,0
363.4,75,0,0
366.6,58,0,0
369.7,69,0,0
372.8,69,0,0
376,74,0,0
379.1,57,0,0
382.3,80,0,0
385.4,63,0,0
388.5,52,0,0
391.7,57,0,0
394.8,55,0,0
398,69,0,0
401.1,50,0,0
404.2,46,0,0
407.4,47,0,0
410.5,54,0,0
413.7,47,0,0
416.8,65,0,0
419.9,62,0,0
423.1,51,0,0
426.2,50,0,0
429.4,59,0,0
432.5,62,0,0
435.6,39,0,0
438.8,46,0,0
441.9,56,0,0
445.1,56,0,0
448.2,58,0,0
451.3,53,0,0
454.5,64,0,0
457.6,67,0,0
460.8,67,0,0
463.9,95,0,0
467,130,0,0
470.2,139,0,0
473.3,174,0,0
476.5,230,0,0
479.6,248,0,0
482.7,332,0,0
485.9,389,0,0
489,460,0,0
492.2,495,0,0
495.3,600,0,0
498.4,700,0,0
501.6,745,0,0
504.7,823,0,0
507.9,884,0,0
511,945,0,0
514.1,912,0,0
517.3,924,0,0
520.4,938,0,0
523.6,867,0,0
526.7,809,0,0
529.8,781,0,0
533,729,0,0
536.1,679,0,0
539.3,582,0,0
542.4,508,0,0
545.5,397,0,0
548.7,350,0,0
551.8,261,0,0
555,195,0,0
558.1,158,0,0
561.2,148,0,0
564.4,98,0,0
567.5,89,0,0
570.7,62,0,0
573.8,56,0,0
576.9,36,0,0
580.1,45,0,0
583.2,23,0,0
586.4,30,0,0
589.5,35,0,0
592.6,17,0,0
595.8,23,0,0
598.9,21,0,0
602.1,24,0,0
605.2,32,0,0
608.3,35,0,0
611.5,21,0,0
614.6,19,0,0
617.8,32,0,0
620.9,29,0,0
624,30,0,0
627.2,27,0,0
630.3,30,0,0
633.5,24,0,0
636.6,34,0,0
639.7,32,0,0
642.9,29,0,0
646,46,0,0
649.2,37,0,0
652.3,41,0,0
655.4,35,0,0
658.6,30,0,0
661.7,33,0,0
664.9,37,0,0
668,30,0,0
671.1,34,0,0
674.3,36,0,0
677.4,43,0,0
680.6,43,0,0
683.7,39,0,0
686.8,32,0,0
690,31,0,0
693.1,35,0,0
696.3,32,0,0
699.4,39,0,0
702.5,36,0,0
705.7,30,0,0
708.8,31,0,0
712,23,0,0
715.1,25,0,0
718.2,30,0,0
721.4,28,0,0
724.5,30,0,0
727.7,26,0,0
730.8,28,0,0
733.9,38,0,0
737.1,27,0,0
740.2,22,0,0
743.4,30,0,0
746.5,25,0,0
749.6,23,0,0
752.8,33,0,0
755.9,27,0,0
759.1,24,0,0
762.2,25,0,0
765.3,22,0,0
768.5,32,0,0
771.6,41,0,0
774.8,33,0,0
777.9,21,0,0
781,28,0,0
784.2,24,0,0
787.3,34,0,0
790.5,26,0,0
793.6,31,0,0
796.7,30,0,0
799.9,19,0,0
803,28,0,0
806.2,28,0,0
809.3,22,0,0
812.4,27,0,0
815.6,29,0,0
818.7,30,0,0
821.9,28,0,0
825,27,0,0
828.1,30,0,0
831.3,24,0,0
834.4,30,0,0
837.6,31,0,0
840.7,25,0,0
843.8,37,0,0
847,28,0,0
850.1,41,0,0
853.3,36,0,0
856.4,22,0,0
859.5,27,0,0
862.7,27,0,0
865.8,30,0,0
869,27,0,0
872.1,22,0,0
875.2,23,0,0
878.4,42,0,0
881.5,26,0,0
884.7,21,0,0
887.8,27,0,0
890.9,37,0,0
894.1,27,0,0
897.2,28,0,0
900.3,31,0,0
903.5,24,0,0
906.6,33,0,0
909.8,27,0,0
912.9,34,0,0
916,40,0,0
919.2,31,0,0
922.3,24,0,0
925.5,34,0,0
928.6,32,0,0
931.7,29,0,0
934.9,29,0,0
938,30,0,0
941.2,26,0,0
944.3,28,0,0
947.4,34,0,0
950.6,37,0,0
953.7,32,0,0
956.9,35,0,0
960,37,0,0
963.1,23,0,0
966.3,32,0,0
969.4,34,0,0
972.6,25,0,0
975.7,30,0,0
978.8,27,0,0
982,39,0,0
985.1,28,0,0
988.3,41,0,0
991.4,35,0,0
994.5,25,0,0
997.7,32,0,0
1000.8,29,0,0
1004,40,0,0
1007.1,39,0,0
1010.2,24,0,0
1013.4,34,0,0
1016.5,27,0,0
1019.7,23,0,0
1022.8,34,0,0
1025.9,28,0,0
1029.1,33,0,0
1032.2,23,0,0
1035.4,36,0,0
1038.5,17,0,0
1041.6,24,0,0
1044.8,21,0,0
1047.9,26,0,0
1051.1,18,0,0
1054.2,26,0,0
1057.3,18,0,0
1060.5,20,0,0
1063.6,25,0,0
1066.8,23,0,0
1069.9,18,0,0
1073,19,0,0
1076.2,25,0,0
1079.3,18,0,0
1082.5,17,0,0
1085.6,12,0,0
1088.7,18,0,0
1091.9,7,0,0
1095,8,0,0
1098.2,12,0,0
1101.3,15,0,0
1104.4,8,0,0
1107.6,10,0,0
1110.7,11,0,0
1113.9,5,0,0
1117,8,0,0
1120.1,10,0,0
1123.3,7,0,0
1126.4,8,0,0
1129.6,7,0,0
1132.7,4,0,0
1135.8,6,0,0
1139,6,0,0
1142.1,5,0,0
1145.3,6,0,0
1148.4,5,0,0
1151.5,10,0,0
1154.7,4,0,0
1157.8,9,0,0
1161,3,0,0
1164.1,4,0,0
1167.2,8,0,0
1170.4,8,0,0
1173.5,9,0,0
1176.7,10,0,0
1179.8,7,0,0
1182.9,8,0,0
1186.1,11,0,0
1189.2,11,0,0
1192.4,7,0,0
1195.5,14,0,0
1198.6,17,0,0
1201.8,14,0,0
1204.9,16,0,0
1208.1,14,0,0
1211.2,26,0,0
1214.3,23,0,0
1217.5,27,0,0
1220.6,33,0,0
1223.8,40,0,0
1226.9,38,0,0
1230,24,0,0
1233.2,47,0,0
1236.3,40,0,0
1239.5,48,0,0
1242.6,62,0,0
1245.7,57,0,0
1248.9,71,0,0
1252,58,0,0
1255.2,73,0,0
1258.3,80,0,0
1261.4,67,0,0
1264.6,75,0,0
1267.7,78,0,0
1270.9,79,0,0
1274,97,0,0
1277.1,92,0,0
1280.3,72,0,0
1283.4,83,0,0
1286.6,69,0,0
1289.7,73,0,0
1292.8,72,0,0
1296,73,0,0
1299.1,58,0,0
1302.3,61,0,0
1305.4,45,0,0
1308.5,43,0,0
1311.7,46,0,0
