X,Y,X_U,Y_U
E_A#6 / keV,N_A#6,0,0
-47.9,0,0,0
-44.8,0,0,0
-41.6,0,0,0
-38.5,0,0,0
-35.3,10,0,0
-32.2,29,0,0
-29.1,41,0,0
-25.9,42,0,0
-22.8,44,0,0
-19.6,41,0,0
-16.5,41,0,0
-13.4,51,0,0
-10.2,52,0,0
-7.1,57,0,0
-3.9,58,0,0
-0.8,63,0,0
2.3,71,0,0
5.5,68,0,0
8.6,63,0,0
11.8,73,0,0
14.9,64,0,0
18,85,0,0
21.2,74,0,0
24.3,80,0,0
27.5,83,0,0
30.6,84,0,0
33.7,93,0,0
36.9,96,0,0
40,97,0,0
43.2,111,0,0
46.3,103,0,0
49.4,140,0,0
52.6,144,0,0
55.7,169,0,0
58.9,199,0,0
62,179,0,0
65.1,165,0,0
68.3,133,0,0
71.4,155,0,0
74.6,110,0,0
77.7,137,0,0
80.8,110,0,0
84,115,0,0
87.1,121,0,0
90.3,94,0,0
93.4,114,0,0
96.5,114,0,0
99.7,104,0,0
102.8,107,0,0
106,116,0,0
109.1,123,0,0
112.2,93,0,0
115.4,109,0,0
118.5,100,0,0
121.7,110,0,0
124.8,117,0,0
127.9,103,0,0
131.1,90,0,0
134.2,98,0,0
137.3,112,0,0
140.5,105,0,0
143.6,124,0,0
146.8,107,0,0
149.9,105,0,0
153,107,0,0
156.2,112,0,0
159.3,99,0,0
162.5,123,0,0
165.6,109,0,0
168.7,105,0,0
171.9,105,0,0
175,81,0,0
178.2,90,0,0
181.3,91,0,0
184.4,105,0,0
187.6,83,0,0
190.7,105,0,0
193.9,92,0,0
197,95,0,0
200.1,87,0,0
203.3,97,0,0
206.4,91,0,0
209.6,101,0,0
212.7,96,0,0
215.8,68,0,0
219,79,0,0
222.1,69,0,0
225.3,87,0,0
228.4,71,0,0
231.5,82,0,0
234.7,72,0,0
237.8,66,0,0
241,75,0,0
244.1,78,0,0
247.2,88,0,0
250.4,76,0,0
253.5,57,0,0
256.7,65,0,0
259.8,73,0,0
262.9,69,0,0
266.1,82,0,0
269.2,69,0,0
272.4,66,0,0
275.5,77,0,0
278.6,75,0,0
281.8,62,0,0
284.9,79,0,0
288.1,78,0,0
291.2,73,0,0
294.3,67,0,0
297.5,61,0,0
300.6,76,0,0
303.8,73,0,0
306.9,65,0,0
310,57,0,0
313.2,70,0,0
316.3,59,0,0
319.5,73,0,0
322.6,66,0,0
325.7,64,0,0
328.9,60,0,0
332,72,0,0
335.2,58,0,0
338.3,65,0,0
341.4,58,0,0
344.6,50,0,0
347.7,58,0,0
350.9,57,0,0
354,46,0,0
357.1,53,0,0
360.3,64,0,0
363.4,43,0,0
366.6,46,0,0
369.7,40,0,0
372.8,45,0,0
376,45,0,0
379.1,63,0,0
382.3,46,0,0
385.4,50,0,0
388.5,53,0,0
391.7,54,0,0
394.8,58,0,0
398,48,0,0
401.1,50,0,0
404.2,51,0,0
407.4,49,0,0
410.5,32,0,0
413.7,54,0,0
416.8,39,0,0
419.9,46,0,0
423.1,45,0,0
426.2,43,0,0
429.4,47,0,0
432.5,48,0,0
435.6,50,0,0
438.8,41,0,0
441.9,47,0,0
445.1,44,0,0
448.2,52,0,0
451.3,57,0,0
454.5,43,0,0
457.6,56,0,0
460.8,67,0,0
463.9,47,0,0
467,56,0,0
470.2,66,0,0
473.3,70,0,0
476.5,66,0,0
479.6,77,0,0
482.7,80,0,0
485.9,119,0,0
489,103,0,0
492.2,121,0,0
495.3,136,0,0
498.4,144,0,0
501.6,152,0,0
504.7,169,0,0
507.9,167,0,0
511,162,0,0
514.1,183,0,0
517.3,195,0,0
520.4,164,0,0
523.6,162,0,0
526.7,176,0,0
529.8,145,0,0
533,142,0,0
536.1,131,0,0
539.3,128,0,0
542.4,99,0,0
545.5,99,0,0
548.7,72,0,0
551.8,68,0,0
555,59,0,0
558.1,50,0,0
561.2,30,0,0
564.4,39,0,0
567.5,34,0,0
570.7,37,0,0
573.8,32,0,0
576.9,29,0,0
580.1,21,0,0
583.2,28,0,0
586.4,23,0,0
589.5,22,0,0
592.6,23,0,0
595.8,27,0,0
598.9,25,0,0
602.1,27,0,0
605.2,24,0,0
608.3,28,0,0
611.5,24,0,0
614.6,22,0,0
617.8,27,0,0
620.9,25,0,0
624,32,0,0
