X,Y,X_U,Y_U
-47.9,0,0,0
-44.8,0,0,0
-41.6,0,0,0
-38.5,0,0,0
-35.3,1,0,0
-32.2,15,0,0
-29.1,21,0,0
-25.9,19,0,0
-22.8,23,0,0
-19.6,17,0,0
-16.5,16,0,0
-13.4,25,0,0
-10.2,33,0,0
-7.1,25,0,0
-3.9,42,0,0
-0.8,28,0,0
2.3,32,0,0
5.5,30,0,0
8.6,36,0,0
11.8,41,0,0
14.9,41,0,0
18,43,0,0
21.2,49,0,0
24.3,42,0,0
27.5,37,0,0
30.6,44,0,0
33.7,55,0,0
36.9,73,0,0
40,74,0,0
43.2,84,0,0
46.3,72,0,0
49.4,75,0,0
52.6,92,0,0
55.7,85,0,0
58.9,129,0,0
62,100,0,0
65.1,107,0,0
68.3,88,0,0
71.4,99,0,0
74.6,84,0,0
77.7,79,0,0
80.8,93,0,0
84,75,0,0
87.1,83,0,0
90.3,75,0,0
93.4,80,0,0
96.5,84,0,0
99.7,89,0,0
102.8,72,0,0
106,66,0,0
109.1,81,0,0
112.2,66,0,0
115.4,91,0,0
118.5,86,0,0
121.7,66,0,0
124.8,78,0,0
127.9,80,0,0
131.1,72,0,0
134.2,66,0,0
137.3,68,0,0
140.5,67,0,0
143.6,57,0,0
146.8,69,0,0
149.9,70,0,0
153,73,0,0
156.2,52,0,0
159.3,58,0,0
162.5,58,0,0
165.6,68,0,0
168.7,60,0,0
171.9,56,0,0
175,65,0,0
178.2,42,0,0
181.3,48,0,0
184.4,53,0,0
187.6,55,0,0
190.7,57,0,0
193.9,54,0,0
197,44,0,0
200.1,54,0,0
203.3,59,0,0
206.4,45,0,0
209.6,50,0,0
212.7,45,0,0
215.8,52,0,0
219,37,0,0
222.1,41,0,0
225.3,44,0,0
228.4,45,0,0
231.5,35,0,0
234.7,46,0,0
237.8,41,0,0
241,44,0,0
244.1,35,0,0
247.2,39,0,0
250.4,40,0,0
253.5,39,0,0
256.7,31,0,0
259.8,37,0,0
262.9,31,0,0
266.1,43,0,0
269.2,32,0,0
272.4,36,0,0
275.5,35,0,0
278.6,39,0,0
281.8,38,0,0
284.9,29,0,0
288.1,34,0,0
291.2,25,0,0
294.3,25,0,0
297.5,36,0,0
300.6,34,0,0
303.8,28,0,0
306.9,38,0,0
310,23,0,0
313.2,34,0,0
316.3,18,0,0
319.5,26,0,0
322.6,24,0,0
325.7,26,0,0
328.9,28,0,0
332,44,0,0
335.2,30,0,0
338.3,31,0,0
341.4,26,0,0
344.6,35,0,0
347.7,25,0,0
350.9,29,0,0
354,20,0,0
357.1,31,0,0
360.3,34,0,0
363.4,36,0,0
366.6,18,0,0
369.7,16,0,0
372.8,16,0,0
376,30,0,0
379.1,28,0,0
382.3,24,0,0
385.4,27,0,0
388.5,25,0,0
391.7,19,0,0
394.8,25,0,0
398,33,0,0
401.1,17,0,0
404.2,30,0,0
407.4,33,0,0
410.5,27,0,0
413.7,32,0,0
416.8,20,0,0
419.9,19,0,0
423.1,19,0,0
426.2,17,0,0
429.4,37,0,0
432.5,27,0,0
435.6,29,0,0
438.8,28,0,0
441.9,33,0,0
445.1,21,0,0
448.2,26,0,0
451.3,17,0,0
454.5,31,0,0
457.6,26,0,0
460.8,31,0,0
463.9,20,0,0
467,21,0,0
470.2,30,0,0
473.3,33,0,0
476.5,34,0,0
479.6,36,0,0
482.7,25,0,0
485.9,37,0,0
489,46,0,0
492.2,52,0,0
495.3,40,0,0
498.4,45,0,0
501.6,40,0,0
504.7,54,0,0
507.9,64,0,0
511,44,0,0
514.1,55,0,0
517.3,50,0,0
520.4,47,0,0
523.6,44,0,0
526.7,53,0,0
529.8,35,0,0
533,45,0,0
536.1,36,0,0
539.3,35,0,0
542.4,38,0,0
545.5,38,0,0
548.7,23,0,0
551.8,34,0,0
555,18,0,0
558.1,26,0,0
561.2,20,0,0
564.4,17,0,0
567.5,26,0,0
570.7,23,0,0
573.8,14,0,0
576.9,18,0,0
580.1,16,0,0
583.2,27,0,0
586.4,20,0,0
589.5,14,0,0
592.6,16,0,0
595.8,12,0,0
598.9,14,0,0
602.1,6,0,0
605.2,19,0,0
608.3,16,0,0
611.5,19,0,0
614.6,10,0,0
617.8,13,0,0
620.9,18,0,0
624,11,0,0
627.2,19,0,0
630.3,17,0,0
633.5,14,0,0
636.6,21,0,0
639.7,21,0,0
642.9,18,0,0
646,12,0,0
649.2,14,0,0
652.3,18,0,0
655.4,20,0,0
658.6,22,0,0
661.7,9,0,0
664.9,23,0,0
668,10,0,0
671.1,13,0,0
674.3,21,0,0
677.4,21,0,0
680.6,16,0,0
683.7,13,0,0
686.8,13,0,0
690,15,0,0
693.1,14,0,0
696.3,15,0,0
699.4,20,0,0
702.5,8,0,0
705.7,13,0,0
708.8,13,0,0
712,16,0,0
715.1,15,0,0
718.2,11,0,0
721.4,18,0,0
724.5,12,0,0
727.7,16,0,0
730.8,13,0,0
733.9,15,0,0
737.1,9,0,0
740.2,12,0,0
743.4,10,0,0
746.5,12,0,0
749.6,13,0,0
752.8,16,0,0
755.9,17,0,0
759.1,12,0,0
762.2,16,0,0
765.3,14,0,0
768.5,12,0,0
771.6,10,0,0
774.8,16,0,0
777.9,14,0,0
781,15,0,0
784.2,20,0,0
787.3,17,0,0
790.5,20,0,0
793.6,14,0,0
796.7,12,0,0
799.9,12,0,0
803,9,0,0
806.2,8,0,0
809.3,16,0,0
812.4,11,0,0
815.6,12,0,0
818.7,14,0,0
821.9,15,0,0
825,17,0,0
828.1,12,0,0
831.3,11,0,0
834.4,16,0,0
837.6,13,0,0
840.7,13,0,0
843.8,14,0,0
847,14,0,0
850.1,16,0,0
853.3,17,0,0
856.4,13,0,0
859.5,10,0,0
862.7,17,0,0
865.8,10,0,0
869,11,0,0
872.1,6,0,0
875.2,14,0,0
878.4,16,0,0
881.5,8,0,0
884.7,17,0,0
887.8,13,0,0
890.9,15,0,0
894.1,12,0,0
897.2,22,0,0
900.3,14,0,0
903.5,15,0,0
906.6,14,0,0
909.8,11,0,0
912.9,15,0,0
916,21,0,0
919.2,17,0,0
922.3,19,0,0
925.5,15,0,0
928.6,9,0,0
931.7,10,0,0
934.9,11,0,0
938,12,0,0
941.2,9,0,0
944.3,18,0,0
947.4,9,0,0
950.6,14,0,0
953.7,8,0,0
956.9,17,0,0
960,12,0,0
963.1,11,0,0
966.3,8,0,0
969.4,11,0,0
972.6,15,0,0
975.7,8,0,0
978.8,14,0,0
982,21,0,0
985.1,14,0,0
988.3,10,0,0
991.4,7,0,0
994.5,22,0,0
997.7,14,0,0
1000.8,15,0,0
1004,13,0,0
1007.1,10,0,0
1010.2,14,0,0
1013.4,11,0,0
1016.5,15,0,0
1019.7,15,0,0
1022.8,11,0,0
1025.9,15,0,0
1029.1,13,0,0
1032.2,13,0,0
1035.4,11,0,0
1038.5,14,0,0
1041.6,17,0,0
1044.8,9,0,0
1047.9,11,0,0
1051.1,8,0,0
1054.2,9,0,0
1057.3,9,0,0
1060.5,11,0,0
1063.6,6,0,0
1066.8,9,0,0
1069.9,11,0,0
1073,9,0,0
1076.2,8,0,0
1079.3,7,0,0
1082.5,9,0,0
1085.6,10,0,0
1088.7,8,0,0
1091.9,6,0,0
1095,4,0,0
1098.2,4,0,0
1101.3,4,0,0
1104.4,5,0,0
1107.6,4,0,0
1110.7,5,0,0
1113.9,1,0,0
1117,5,0,0
1120.1,4,0,0
1123.3,8,0,0
1126.4,3,0,0
1129.6,4,0,0
1132.7,3,0,0
1135.8,7,0,0
1139,3,0,0
1142.1,5,0,0
1145.3,5,0,0
1148.4,5,0,0
1151.5,7,0,0
1154.7,1,0,0
1157.8,5,0,0
1161,3,0,0
1164.1,3,0,0
1167.2,3,0,0
1170.4,7,0,0
1173.5,5,0,0
1176.7,1,0,0
1179.8,4,0,0
1182.9,5,0,0
1186.1,6,0,0
1189.2,7,0,0
1192.4,7,0,0
1195.5,5,0,0
1198.6,7,0,0
1201.8,11,0,0
1204.9,8,0,0
1208.1,10,0,0
1211.2,10,0,0
1214.3,7,0,0
1217.5,7,0,0
1220.6,13,0,0
1223.8,19,0,0
1226.9,12,0,0
1230,18,0,0
1233.2,14,0,0
1236.3,12,0,0
1239.5,26,0,0
1242.6,21,0,0
1245.7,17,0,0
1248.9,11,0,0
1252,20,0,0
1255.2,17,0,0
1258.3,23,0,0
1261.4,27,0,0
1264.6,14,0,0
1267.7,26,0,0
1270.9,34,0,0
1274,22,0,0
1277.1,21,0,0
1280.3,21,0,0
1283.4,26,0,0
1286.6,24,0,0
1289.7,31,0,0
1292.8,21,0,0
1296,20,0,0
1299.1,18,0,0
1302.3,13,0,0
1305.4,18,0,0
1308.5,12,0,0
1311.7,15,0,0
